date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-14,54.87,10.13,0.0,10.13,47.95,17.05,0.0,17.05,GFS,20260314_18,34.1
2026-03-15,51.16,13.84,0.0,13.84,48.7,16.3,0.0,16.3,GFS,20260314_18,32.6
2026-03-16,47.7,17.3,0.0,17.3,38.71,26.29,0.0,26.29,GFS,20260314_18,52.58
2026-03-17,48.37,16.63,0.0,16.63,34.48,30.52,0.0,30.52,GFS,20260314_18,61.04
2026-03-18,54.33,10.67,0.0,10.67,42.91,22.09,0.0,22.09,GFS,20260314_18,44.18
2026-03-19,60.04,4.96,0.0,4.96,51.29,13.71,0.0,13.71,GFS,20260314_18,27.42
2026-03-20,62.91,2.09,0.0,2.09,57.15,7.85,0.0,7.85,GFS,20260314_18,15.7
2026-03-21,63.07,1.93,0.0,1.93,58.95,6.05,0.0,6.05,GFS,20260314_18,12.1
2026-03-22,60.1,4.9,0.0,4.9,63.98,1.02,0.0,1.02,GFS,20260314_18,2.04
2026-03-23,54.84,10.16,0.0,10.16,49.39,15.61,0.0,15.61,GFS,20260314_18,31.22
2026-03-24,51.74,13.26,0.0,13.26,43.22,21.78,0.0,21.78,GFS,20260314_18,43.56
2026-03-25,52.95,12.05,0.0,12.05,46.45,18.55,0.0,18.55,GFS,20260314_18,37.1
2026-03-26,57.65,7.35,0.0,7.35,54.95,10.05,0.0,10.05,GFS,20260314_18,20.1
2026-03-27,58.73,6.27,0.0,6.27,52.95,12.05,0.0,12.05,GFS,20260314_18,24.1
2026-03-28,60.4,4.6,0.0,4.6,57.45,7.55,0.0,7.55,GFS,20260314_18,15.1
2026-03-29,61.19,3.81,0.0,3.81,64.59,0.41,0.0,0.41,GFS,20260314_18,0.82
2026-03-30,60.69,4.31,0.0,4.31,67.44,0.0,2.44,2.44,GFS,20260314_18,0.0
