date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-26,59.54,5.46,0.0,5.46,53.84,11.16,0.0,11.16,GFS,20260426_00,22.32
2026-04-27,60.4,4.6,0.0,4.6,56.49,8.51,0.0,8.51,GFS,20260426_00,17.02
2026-04-28,61.25,3.75,0.0,3.75,58.66,6.34,0.0,6.34,GFS,20260426_00,12.68
2026-04-29,61.43,3.57,0.0,3.57,56.34,8.66,0.0,8.66,GFS,20260426_00,17.32
2026-04-30,61.78,3.22,0.0,3.22,54.91,10.09,0.0,10.09,GFS,20260426_00,20.18
2026-05-01,60.06,4.94,0.0,4.94,52.6,12.4,0.0,12.4,GFS,20260426_00,24.8
2026-05-02,60.51,4.49,0.0,4.49,52.21,12.79,0.0,12.79,GFS,20260426_00,25.58
2026-05-03,60.6,4.4,0.0,4.4,53.86,11.14,0.0,11.14,GFS,20260426_00,22.28
2026-05-04,61.25,3.75,0.0,3.75,56.14,8.86,0.0,8.86,GFS,20260426_00,17.72
2026-05-05,61.91,3.09,0.0,3.09,58.79,6.21,0.0,6.21,GFS,20260426_00,12.42
2026-05-06,64.27,0.73,0.0,0.73,60.65,4.35,0.0,4.35,GFS,20260426_00,8.7
2026-05-07,65.97,0.0,0.97,0.97,62.29,2.71,0.0,2.71,GFS,20260426_00,5.42
2026-05-08,67.61,0.0,2.61,2.61,64.96,0.04,0.0,0.04,GFS,20260426_00,0.08
2026-05-09,68.28,0.0,3.28,3.28,65.95,0.0,0.95,0.95,GFS,20260426_00,0.0
2026-05-10,66.2,0.0,1.2,1.2,64.19,0.81,0.0,0.81,GFS,20260426_00,1.62
2026-05-11,66.81,0.0,1.81,1.81,65.41,0.0,0.41,0.41,GFS,20260426_00,0.0
2026-05-12,67.08,0.0,2.08,2.08,66.26,0.0,1.26,1.26,GFS,20260426_00,0.0
