date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-03,51.66,13.34,0.0,13.34,49.59,15.41,0.0,15.41,GFS,20260403_06,30.82
2026-04-04,51.86,13.14,0.0,13.14,51.55,13.45,0.0,13.45,GFS,20260403_06,26.9
2026-04-05,51.71,13.29,0.0,13.29,45.78,19.22,0.0,19.22,GFS,20260403_06,38.44
2026-04-06,50.05,14.95,0.0,14.95,41.95,23.05,0.0,23.05,GFS,20260403_06,46.1
2026-04-07,47.07,17.93,0.0,17.93,38.01,26.99,0.0,26.99,GFS,20260403_06,53.98
2026-04-08,47.66,17.34,0.0,17.34,36.46,28.54,0.0,28.54,GFS,20260403_06,57.08
2026-04-09,50.76,14.24,0.0,14.24,44.71,20.29,0.0,20.29,GFS,20260403_06,40.58
2026-04-10,50.85,14.15,0.0,14.15,46.03,18.97,0.0,18.97,GFS,20260403_06,37.94
2026-04-11,49.53,15.47,0.0,15.47,44.86,20.14,0.0,20.14,GFS,20260403_06,40.28
2026-04-12,50.27,14.73,0.0,14.73,43.74,21.26,0.0,21.26,GFS,20260403_06,42.52
2026-04-13,52.97,12.03,0.0,12.03,49.93,15.07,0.0,15.07,GFS,20260403_06,30.14
2026-04-14,53.95,11.05,0.0,11.05,53.91,11.09,0.0,11.09,GFS,20260403_06,22.18
2026-04-15,54.2,10.8,0.0,10.8,55.21,9.79,0.0,9.79,GFS,20260403_06,19.58
2026-04-16,53.91,11.09,0.0,11.09,51.15,13.85,0.0,13.85,GFS,20260403_06,27.7
2026-04-17,53.05,11.95,0.0,11.95,46.5,18.5,0.0,18.5,GFS,20260403_06,37.0
2026-04-18,52.88,12.12,0.0,12.12,52.35,12.65,0.0,12.65,GFS,20260403_06,25.3
2026-04-19,52.03,12.97,0.0,12.97,49.19,15.81,0.0,15.81,GFS,20260403_06,31.62
