date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-06-10,70.2125,0.0,5.2125,5.2125,73.1975,0.0,8.197500000000002,8.197500000000002,GFS,20260610_00,0.0
2026-06-11,70.3225,0.0,5.3225,5.3225,74.1325,0.0,9.1325,9.1325,GFS,20260610_00,0.0
2026-06-12,70.1825,0.14,5.3225,5.4625,71.935,0.0,6.9350000000000005,6.9350000000000005,GFS,20260610_00,0.0
2026-06-13,69.91,0.2075,5.1175,5.324999999999999,70.725,0.4125,6.1375,6.550000000000001,GFS,20260610_00,3.0178499999999997
2026-06-14,68.8725,0.32,4.1925,4.5125,69.465,0.75,5.215,5.965,GFS,20260610_00,5.487
2026-06-15,67.575,0.7675000000000001,3.3425000000000002,4.11,66.7175,1.6475,3.365,5.0125,GFS,20260610_00,12.05311
2026-06-16,67.4625,0.8475,3.31,4.1575,64.445,2.48,1.925,4.405,GFS,20260610_00,18.14368
2026-06-17,68.85499999999999,0.43,4.285,4.715,65.215,2.6,2.815,5.415,GFS,20260610_00,19.0216
2026-06-18,70.94,0.0,5.9399999999999995,5.9399999999999995,66.13,2.2125,3.3425000000000002,5.555,GFS,20260610_00,16.18665
2026-06-19,71.5,0.0,6.5,6.5,69.1175,0.88,4.9975000000000005,5.8774999999999995,GFS,20260610_00,6.43808
2026-06-20,71.7025,0.0,6.7025,6.7025,72.5,0.0,7.5,7.5,GFS,20260610_00,0.0
2026-06-21,71.39500000000001,0.0,6.395,6.395,71.97749999999999,0.0,6.9775,6.9775,GFS,20260610_00,0.0
2026-06-22,70.17999999999999,0.0,5.180000000000001,5.180000000000001,70.64333333333333,0.0,5.6433333333333335,5.6433333333333335,GFS,20260610_00,0.0
2026-06-23,72.5675,0.0,7.567500000000001,7.567500000000001,71.41499999999999,0.0,6.415,6.415,GFS,20260610_00,0.0
2026-06-24,73.33,0.0,8.33,8.33,72.285,0.0,7.285,7.285,GFS,20260610_00,0.0
2026-06-25,73.6875,0.0,8.6875,8.6875,73.2675,0.0,8.2675,8.2675,GFS,20260610_00,0.0
