date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-15,54.16,10.84,0.0,10.84,58.6,6.4,0.0,6.4,GFS,20260415_12,12.8
2026-04-16,53.84,11.16,0.0,11.16,58.05,6.95,0.0,6.95,GFS,20260415_12,13.9
2026-04-17,52.07,12.93,0.0,12.93,55.78,9.22,0.0,9.22,GFS,20260415_12,18.44
2026-04-18,50.38,14.62,0.0,14.62,49.96,15.04,0.0,15.04,GFS,20260415_12,30.08
2026-04-19,48.96,16.04,0.0,16.04,42.92,22.08,0.0,22.08,GFS,20260415_12,44.16
2026-04-20,48.94,16.06,0.0,16.06,39.9,25.1,0.0,25.1,GFS,20260415_12,50.2
2026-04-21,51.76,13.24,0.0,13.24,46.44,18.56,0.0,18.56,GFS,20260415_12,37.12
2026-04-22,52.6,12.4,0.0,12.4,49.43,15.57,0.0,15.57,GFS,20260415_12,31.14
2026-04-23,51.07,13.93,0.0,13.93,42.82,22.18,0.0,22.18,GFS,20260415_12,44.36
2026-04-24,49.4,15.6,0.0,15.6,42.2,22.8,0.0,22.8,GFS,20260415_12,45.6
2026-04-25,49.08,15.92,0.0,15.92,41.68,23.32,0.0,23.32,GFS,20260415_12,46.64
2026-04-26,48.88,16.12,0.0,16.12,41.97,23.03,0.0,23.03,GFS,20260415_12,46.06
2026-04-27,49.44,15.56,0.0,15.56,41.62,23.38,0.0,23.38,GFS,20260415_12,46.76
2026-04-28,49.92,15.08,0.0,15.08,42.12,22.88,0.0,22.88,GFS,20260415_12,45.76
2026-04-29,50.46,14.54,0.0,14.54,42.74,22.26,0.0,22.26,GFS,20260415_12,44.52
2026-04-30,51.71,13.29,0.0,13.29,46.08,18.92,0.0,18.92,GFS,20260415_12,37.84
2026-05-01,53.23,11.77,0.0,11.77,50.63,14.37,0.0,14.37,GFS,20260415_12,28.74
