date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-22,53.59,11.41,0.0,11.41,50.91,14.09,0.0,14.09,GFS,20260422_12,28.18
2026-04-23,53.28,11.72,0.0,11.72,53.27,11.73,0.0,11.73,GFS,20260422_12,23.46
2026-04-24,51.63,13.37,0.0,13.37,51.79,13.21,0.0,13.21,GFS,20260422_12,26.42
2026-04-25,50.85,14.15,0.0,14.15,47.34,17.66,0.0,17.66,GFS,20260422_12,35.32
2026-04-26,51.74,13.26,0.0,13.26,48.14,16.86,0.0,16.86,GFS,20260422_12,33.72
2026-04-27,52.63,12.37,0.0,12.37,51.53,13.47,0.0,13.47,GFS,20260422_12,26.94
2026-04-28,52.45,12.55,0.0,12.55,48.08,16.92,0.0,16.92,GFS,20260422_12,33.84
2026-04-29,53.45,11.55,0.0,11.55,48.97,16.03,0.0,16.03,GFS,20260422_12,32.06
2026-04-30,53.57,11.43,0.0,11.43,51.04,13.96,0.0,13.96,GFS,20260422_12,27.92
2026-05-01,52.94,12.06,0.0,12.06,48.77,16.23,0.0,16.23,GFS,20260422_12,32.46
2026-05-02,52.52,12.48,0.0,12.48,45.19,19.81,0.0,19.81,GFS,20260422_12,39.62
2026-05-03,53.03,11.97,0.0,11.97,48.83,16.17,0.0,16.17,GFS,20260422_12,32.34
2026-05-04,53.64,11.36,0.0,11.36,50.26,14.74,0.0,14.74,GFS,20260422_12,29.48
2026-05-05,52.12,12.88,0.0,12.88,47.48,17.52,0.0,17.52,GFS,20260422_12,35.04
2026-05-06,50.4,14.6,0.0,14.6,42.58,22.42,0.0,22.42,GFS,20260422_12,44.84
2026-05-07,51.81,13.19,0.0,13.19,45.41,19.59,0.0,19.59,GFS,20260422_12,39.18
2026-05-08,53.49,11.51,0.0,11.51,49.99,15.01,0.0,15.01,GFS,20260422_12,30.02
