date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-07-15,76.0375,0.0,11.0375,11.0375,79.735,0.0,14.735,14.735,GFS,20260714_18,0.0
2026-07-16,75.49,0.0,10.49,10.49,78.975,0.0,13.975,13.975,GFS,20260714_18,0.0
2026-07-17,75.11500000000001,0.0,10.115,10.115,77.3,0.0,12.3,12.3,GFS,20260714_18,0.0
2026-07-18,75.6075,0.0,10.6075,10.6075,75.585,0.0,10.585,10.585,GFS,20260714_18,0.0
2026-07-19,76.58250000000001,0.0,11.5825,11.5825,75.8375,0.0,10.8375,10.8375,GFS,20260714_18,0.0
2026-07-20,76.885,0.0,11.885000000000002,11.885000000000002,77.405,0.0,12.405000000000001,12.405000000000001,GFS,20260714_18,0.0
2026-07-21,75.4675,0.0,10.467500000000001,10.467500000000001,74.6925,0.0,9.692499999999999,9.692499999999999,GFS,20260714_18,0.0
2026-07-22,74.8125,0.0,9.8125,9.8125,71.2075,0.41500000000000004,6.6225000000000005,7.0375,GFS,20260714_18,0.681015
2026-07-23,75.405,0.0,10.405,10.405,72.4425,0.0,7.4425,7.4425,GFS,20260714_18,0.0
2026-07-24,75.49000000000001,0.0,10.49,10.49,72.95,0.0,7.95,7.95,GFS,20260714_18,0.0
2026-07-25,75.125,0.0,10.125,10.125,72.2025,0.0,7.2025,7.2025,GFS,20260714_18,0.0
2026-07-26,74.8475,0.0,9.8475,9.8475,71.8075,0.0,6.8075,6.8075,GFS,20260714_18,0.0
2026-07-27,74.815,0.0,9.815,9.815,71.4225,0.0,6.422499999999999,6.422499999999999,GFS,20260714_18,0.0
2026-07-28,75.37,0.0,10.370000000000001,10.370000000000001,72.94,0.0,7.940000000000001,7.940000000000001,GFS,20260714_18,0.0
2026-07-29,76.08500000000001,0.0,11.085,11.085,74.34,0.0,9.34,9.34,GFS,20260714_18,0.0
2026-07-30,76.7125,0.0,11.7125,11.7125,75.325,0.0,10.325,10.325,GFS,20260714_18,0.0
