date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-15,63.62,1.38,0.0,1.38,71.3,0.0,6.3,6.3,GFS,20260415_18,0.0
2026-04-16,63.4,1.6,0.0,1.6,71.06,0.0,6.06,6.06,GFS,20260415_18,0.0
2026-04-17,61.43,3.57,0.0,3.57,67.83,0.0,2.83,2.83,GFS,20260415_18,0.0
2026-04-18,59.56,5.44,0.0,5.44,58.98,6.02,0.0,6.02,GFS,20260415_18,12.04
2026-04-19,58.66,6.34,0.0,6.34,51.04,13.96,0.0,13.96,GFS,20260415_18,27.92
2026-04-20,60.05,4.95,0.0,4.95,54.58,10.42,0.0,10.42,GFS,20260415_18,20.84
2026-04-21,62.12,2.88,0.0,2.88,61.28,3.72,0.0,3.72,GFS,20260415_18,7.44
2026-04-22,61.71,3.29,0.0,3.29,59.08,5.92,0.0,5.92,GFS,20260415_18,11.84
2026-04-23,58.93,6.07,0.0,6.07,54.05,10.95,0.0,10.95,GFS,20260415_18,21.9
2026-04-24,56.66,8.34,0.0,8.34,51.91,13.09,0.0,13.09,GFS,20260415_18,26.18
2026-04-25,55.85,9.15,0.0,9.15,48.94,16.06,0.0,16.06,GFS,20260415_18,32.12
2026-04-26,55.81,9.19,0.0,9.19,47.75,17.25,0.0,17.25,GFS,20260415_18,34.5
2026-04-27,57.26,7.74,0.0,7.74,47.95,17.05,0.0,17.05,GFS,20260415_18,34.1
2026-04-28,59.02,5.98,0.0,5.98,50.77,14.23,0.0,14.23,GFS,20260415_18,28.46
2026-04-29,61.2,3.8,0.0,3.8,56.32,8.68,0.0,8.68,GFS,20260415_18,17.36
2026-04-30,62.19,2.81,0.0,2.81,59.67,5.33,0.0,5.33,GFS,20260415_18,10.66
2026-05-01,62.43,2.57,0.0,2.57,61.37,3.63,0.0,3.63,GFS,20260415_18,7.26
