date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-30,62.17,2.83,0.0,2.83,65.95,0.0,0.95,0.95,GFS,20260330_18,0.0
2026-03-31,59.04,5.96,0.0,5.96,63.55,1.45,0.0,1.45,GFS,20260330_18,2.9
2026-04-01,57.09,7.91,0.0,7.91,57.39,7.61,0.0,7.61,GFS,20260330_18,15.22
2026-04-02,56.89,8.11,0.0,8.11,56.89,8.11,0.0,8.11,GFS,20260330_18,16.22
2026-04-03,57.95,7.05,0.0,7.05,60.31,4.69,0.0,4.69,GFS,20260330_18,9.38
2026-04-04,57.67,7.33,0.0,7.33,61.23,3.77,0.0,3.77,GFS,20260330_18,7.54
2026-04-05,56.7,8.3,0.0,8.3,55.1,9.9,0.0,9.9,GFS,20260330_18,19.8
2026-04-06,55.86,9.14,0.0,9.14,47.2,17.8,0.0,17.8,GFS,20260330_18,35.6
2026-04-07,56.31,8.69,0.0,8.69,49.79,15.21,0.0,15.21,GFS,20260330_18,30.42
2026-04-08,58.29,6.71,0.0,6.71,52.2,12.8,0.0,12.8,GFS,20260330_18,25.6
2026-04-09,60.37,4.63,0.0,4.63,55.26,9.74,0.0,9.74,GFS,20260330_18,19.48
2026-04-10,60.92,4.08,0.0,4.08,60.71,4.29,0.0,4.29,GFS,20260330_18,8.58
2026-04-11,61.21,3.79,0.0,3.79,57.75,7.25,0.0,7.25,GFS,20260330_18,14.5
2026-04-12,60.38,4.62,0.0,4.62,55.2,9.8,0.0,9.8,GFS,20260330_18,19.6
2026-04-13,60.27,4.73,0.0,4.73,59.31,5.69,0.0,5.69,GFS,20260330_18,11.38
2026-04-14,59.27,5.73,0.0,5.73,59.56,5.44,0.0,5.44,GFS,20260330_18,10.88
2026-04-15,58.81,6.19,0.0,6.19,60.76,4.24,0.0,4.24,GFS,20260330_18,8.48
