date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-09-10,73.6,0.0,8.6,8.6,73.3125,0.0,8.3125,8.3125,GFS,20260909_18,0.0
2026-09-11,72.5625,0.0,7.5625,7.5625,70.89,0.3125,6.202500000000001,6.515000000000001,GFS,20260909_18,0.21687499999999998
2026-09-12,71.735,0.0,6.734999999999999,6.734999999999999,70.045,0.3225,5.3675,5.69,GFS,20260909_18,0.223815
2026-09-13,71.055,0.0,6.055,6.055,70.6875,0.08,5.7675,5.8475,GFS,20260909_18,0.05552
2026-09-14,70.03999999999999,0.0375,5.077500000000001,5.115,71.6875,0.0,6.6875,6.6875,GFS,20260909_18,0.0
2026-09-15,70.21000000000001,0.0075,5.217499999999999,5.225,71.9325,0.0,6.932499999999999,6.932499999999999,GFS,20260909_18,0.0
2026-09-16,69.96000000000001,0.09,5.050000000000001,5.140000000000001,69.49000000000001,0.4475,4.9375,5.385,GFS,20260909_18,0.310565
2026-09-17,69.2325,0.21,4.4425,4.6525,66.3875,1.5725,2.96,4.5325,GFS,20260909_18,1.091315
2026-09-18,69.49249999999999,0.1725,4.665,4.8375,66.8825,1.02,2.9025,3.9225000000000003,GFS,20260909_18,0.70788
2026-09-19,69.2975,0.445,4.7425,5.1875,63.975,3.43,2.4050000000000002,5.835,GFS,20260909_18,2.38042
