date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-26,60.4,4.6,0.0,4.6,64.95,0.05,0.0,0.05,GFS,20260326_18,0.1
2026-03-27,54.59,10.41,0.0,10.41,46.83,18.17,0.0,18.17,GFS,20260326_18,36.34
2026-03-28,54.77,10.23,0.0,10.23,47.12,17.88,0.0,17.88,GFS,20260326_18,35.76
2026-03-29,59.27,5.73,0.0,5.73,56.49,8.51,0.0,8.51,GFS,20260326_18,17.02
2026-03-30,61.36,3.64,0.0,3.64,59.63,5.37,0.0,5.37,GFS,20260326_18,10.74
2026-03-31,60.5,4.5,0.0,4.5,64.8,0.2,0.0,0.2,GFS,20260326_18,0.4
2026-04-01,58.46,6.54,0.0,6.54,62.66,2.34,0.0,2.34,GFS,20260326_18,4.68
2026-04-02,56.15,8.85,0.0,8.85,55.71,9.29,0.0,9.29,GFS,20260326_18,18.58
2026-04-03,56.47,8.53,0.0,8.53,51.68,13.32,0.0,13.32,GFS,20260326_18,26.64
2026-04-04,57.12,7.88,0.0,7.88,51.23,13.77,0.0,13.77,GFS,20260326_18,27.54
2026-04-05,57.97,7.03,0.0,7.03,53.47,11.53,0.0,11.53,GFS,20260326_18,23.06
2026-04-06,57.3,7.7,0.0,7.7,52.53,12.47,0.0,12.47,GFS,20260326_18,24.94
2026-04-07,56.04,8.96,0.0,8.96,54.08,10.92,0.0,10.92,GFS,20260326_18,21.84
2026-04-08,55.49,9.51,0.0,9.51,54.32,10.68,0.0,10.68,GFS,20260326_18,21.36
2026-04-09,55.79,9.21,0.0,9.21,51.49,13.51,0.0,13.51,GFS,20260326_18,27.02
2026-04-10,55.54,9.46,0.0,9.46,48.02,16.98,0.0,16.98,GFS,20260326_18,33.96
2026-04-11,56.11,8.89,0.0,8.89,51.24,13.76,0.0,13.76,GFS,20260326_18,27.52
