date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-23,36.81,28.19,0.0,28.19,25.77,39.23,0.0,39.23,GFS,20260223_06
2026-02-24,37.96,27.04,0.0,27.04,26.18,38.82,0.0,38.82,GFS,20260223_06
2026-02-25,42.22,22.78,0.0,22.78,32.11,32.89,0.0,32.89,GFS,20260223_06
2026-02-26,45.16,19.84,0.0,19.84,34.02,30.98,0.0,30.98,GFS,20260223_06
2026-02-27,45.79,19.21,0.0,19.21,32.62,32.38,0.0,32.38,GFS,20260223_06
2026-02-28,46.85,18.15,0.0,18.15,36.03,28.97,0.0,28.97,GFS,20260223_06
2026-03-01,44.67,20.33,0.0,20.33,34.54,30.46,0.0,30.46,GFS,20260223_06
2026-03-02,42.02,22.98,0.0,22.98,27.84,37.16,0.0,37.16,GFS,20260223_06
2026-03-03,44.9,20.1,0.0,20.1,32.15,32.85,0.0,32.85,GFS,20260223_06
2026-03-04,45.56,19.44,0.0,19.44,30.46,34.54,0.0,34.54,GFS,20260223_06
2026-03-05,47.74,17.26,0.0,17.26,33.76,31.24,0.0,31.24,GFS,20260223_06
2026-03-06,51.76,13.24,0.0,13.24,45.68,19.32,0.0,19.32,GFS,20260223_06
2026-03-07,50.73,14.27,0.0,14.27,51.54,13.46,0.0,13.46,GFS,20260223_06
2026-03-08,49.92,15.08,0.0,15.08,51.58,13.42,0.0,13.42,GFS,20260223_06
2026-03-09,53.65,11.35,0.0,11.35,55.69,9.31,0.0,9.31,GFS,20260223_06
2026-03-10,52.75,12.25,0.0,12.25,56.45,8.55,0.0,8.55,GFS,20260223_06
