date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-28,52.99,12.01,0.0,12.01,46.95,18.05,0.0,18.05,GFS,20260228_18
2026-03-01,50.19,14.81,0.0,14.81,38.68,26.32,0.0,26.32,GFS,20260228_18
2026-03-02,50.84,14.16,0.0,14.16,39.06,25.94,0.0,25.94,GFS,20260228_18
2026-03-03,53.55,11.45,0.0,11.45,43.88,21.12,0.0,21.12,GFS,20260228_18
2026-03-04,55.8,9.2,0.0,9.2,50.0,15.0,0.0,15.0,GFS,20260228_18
2026-03-05,54.87,10.13,0.0,10.13,53.69,11.31,0.0,11.31,GFS,20260228_18
2026-03-06,54.19,10.81,0.0,10.81,52.21,12.79,0.0,12.79,GFS,20260228_18
2026-03-07,54.62,10.38,0.0,10.38,53.38,11.62,0.0,11.62,GFS,20260228_18
2026-03-08,56.06,8.94,0.0,8.94,54.26,10.74,0.0,10.74,GFS,20260228_18
2026-03-09,57.85,7.15,0.0,7.15,58.4,6.6,0.0,6.6,GFS,20260228_18
2026-03-10,55.51,9.49,0.0,9.49,61.74,3.26,0.0,3.26,GFS,20260228_18
2026-03-11,50.16,14.84,0.0,14.84,58.26,6.74,0.0,6.74,GFS,20260228_18
2026-03-12,45.83,19.17,0.0,19.17,49.57,15.43,0.0,15.43,GFS,20260228_18
2026-03-13,44.46,20.54,0.0,20.54,40.7,24.3,0.0,24.3,GFS,20260228_18
2026-03-14,45.94,19.06,0.0,19.06,37.74,27.26,0.0,27.26,GFS,20260228_18
2026-03-15,46.44,18.56,0.0,18.56,35.46,29.54,0.0,29.54,GFS,20260228_18
2026-03-16,47.67,17.33,0.0,17.33,35.18,29.82,0.0,29.82,GFS,20260228_18
