date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-24,61.26,3.74,0.0,3.74,64.95,0.05,0.0,0.05,GFS,20260424_18,0.1
2026-04-25,60.96,4.04,0.0,4.04,58.82,6.18,0.0,6.18,GFS,20260424_18,12.36
2026-04-26,61.41,3.59,0.0,3.59,58.82,6.18,0.0,6.18,GFS,20260424_18,12.36
2026-04-27,62.22,2.78,0.0,2.78,63.22,1.78,0.0,1.78,GFS,20260424_18,3.56
2026-04-28,62.0,3.0,0.0,3.0,60.03,4.97,0.0,4.97,GFS,20260424_18,9.94
2026-04-29,62.65,2.35,0.0,2.35,58.56,6.44,0.0,6.44,GFS,20260424_18,12.88
2026-04-30,62.02,2.98,0.0,2.98,56.75,8.25,0.0,8.25,GFS,20260424_18,16.5
2026-05-01,60.59,4.41,0.0,4.41,55.33,9.67,0.0,9.67,GFS,20260424_18,19.34
2026-05-02,60.62,4.38,0.0,4.38,54.28,10.72,0.0,10.72,GFS,20260424_18,21.44
2026-05-03,62.18,2.82,0.0,2.82,53.35,11.65,0.0,11.65,GFS,20260424_18,23.3
2026-05-04,63.48,1.52,0.0,1.52,57.34,7.66,0.0,7.66,GFS,20260424_18,15.32
2026-05-05,64.73,0.27,0.0,0.27,61.75,3.25,0.0,3.25,GFS,20260424_18,6.5
2026-05-06,66.3,0.0,1.3,1.3,66.88,0.0,1.88,1.88,GFS,20260424_18,0.0
2026-05-07,64.79,0.21,0.0,0.21,66.07,0.0,1.07,1.07,GFS,20260424_18,0.0
2026-05-08,64.56,0.44,0.0,0.44,62.96,2.04,0.0,2.04,GFS,20260424_18,4.08
2026-05-09,64.65,0.35,0.0,0.35,60.47,4.53,0.0,4.53,GFS,20260424_18,9.06
2026-05-10,65.16,0.0,0.16,0.16,62.34,2.66,0.0,2.66,GFS,20260424_18,5.32
