date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-20,48.17,16.83,0.0,16.83,40.24,24.76,0.0,24.76,GFS,20260420_12,49.52
2026-04-21,51.58,13.42,0.0,13.42,44.42,20.58,0.0,20.58,GFS,20260420_12,41.16
2026-04-22,53.41,11.59,0.0,11.59,50.08,14.92,0.0,14.92,GFS,20260420_12,29.84
2026-04-23,53.11,11.89,0.0,11.89,52.81,12.19,0.0,12.19,GFS,20260420_12,24.38
2026-04-24,51.47,13.53,0.0,13.53,51.27,13.73,0.0,13.73,GFS,20260420_12,27.46
2026-04-25,51.12,13.88,0.0,13.88,48.32,16.68,0.0,16.68,GFS,20260420_12,33.36
2026-04-26,51.83,13.17,0.0,13.17,47.38,17.62,0.0,17.62,GFS,20260420_12,35.24
2026-04-27,52.77,12.23,0.0,12.23,49.08,15.92,0.0,15.92,GFS,20260420_12,31.84
2026-04-28,53.62,11.38,0.0,11.38,50.3,14.7,0.0,14.7,GFS,20260420_12,29.4
2026-04-29,54.19,10.81,0.0,10.81,49.25,15.75,0.0,15.75,GFS,20260420_12,31.5
2026-04-30,53.6,11.4,0.0,11.4,47.24,17.76,0.0,17.76,GFS,20260420_12,35.52
2026-05-01,51.73,13.27,0.0,13.27,44.09,20.91,0.0,20.91,GFS,20260420_12,41.82
2026-05-02,51.3,13.7,0.0,13.7,42.52,22.48,0.0,22.48,GFS,20260420_12,44.96
2026-05-03,51.55,13.45,0.0,13.45,43.98,21.02,0.0,21.02,GFS,20260420_12,42.04
2026-05-04,53.13,11.87,0.0,11.87,48.44,16.56,0.0,16.56,GFS,20260420_12,33.12
2026-05-05,54.24,10.76,0.0,10.76,52.96,12.04,0.0,12.04,GFS,20260420_12,24.08
2026-05-06,54.96,10.04,0.0,10.04,55.94,9.06,0.0,9.06,GFS,20260420_12,18.12
