date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-18,49.54,15.46,0.0,15.46,33.47,31.53,0.0,31.53,GFS,20260318_00,63.06
2026-03-19,55.53,9.47,0.0,9.47,42.11,22.89,0.0,22.89,GFS,20260318_00,45.78
2026-03-20,59.9,5.1,0.0,5.1,49.17,15.83,0.0,15.83,GFS,20260318_00,31.66
2026-03-21,62.07,2.93,0.0,2.93,55.25,9.75,0.0,9.75,GFS,20260318_00,19.5
2026-03-22,61.48,3.52,0.0,3.52,56.71,8.29,0.0,8.29,GFS,20260318_00,16.58
2026-03-23,57.92,7.08,0.0,7.08,53.18,11.82,0.0,11.82,GFS,20260318_00,23.64
2026-03-24,55.6,9.4,0.0,9.4,44.6,20.4,0.0,20.4,GFS,20260318_00,40.8
2026-03-25,54.47,10.53,0.0,10.53,43.77,21.23,0.0,21.23,GFS,20260318_00,42.46
2026-03-26,53.08,11.92,0.0,11.92,48.7,16.3,0.0,16.3,GFS,20260318_00,32.6
2026-03-27,51.61,13.39,0.0,13.39,48.49,16.51,0.0,16.51,GFS,20260318_00,33.02
2026-03-28,51.39,13.61,0.0,13.61,40.91,24.09,0.0,24.09,GFS,20260318_00,48.18
2026-03-29,51.34,13.66,0.0,13.66,37.66,27.34,0.0,27.34,GFS,20260318_00,54.68
2026-03-30,52.68,12.32,0.0,12.32,37.19,27.81,0.0,27.81,GFS,20260318_00,55.62
2026-03-31,55.09,9.91,0.0,9.91,43.93,21.07,0.0,21.07,GFS,20260318_00,42.14
2026-04-01,56.5,8.5,0.0,8.5,50.44,14.56,0.0,14.56,GFS,20260318_00,29.12
2026-04-02,57.37,7.63,0.0,7.63,52.37,12.63,0.0,12.63,GFS,20260318_00,25.26
2026-04-03,58.79,6.21,0.0,6.21,55.0,10.0,0.0,10.0,GFS,20260318_00,20.0
