date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-05-11,68.07,0.0,3.07,3.07,63.39,1.61,0.0,1.61,GFS,20260511_18,3.22
2026-05-12,68.66,0.0,3.66,3.66,65.86,0.0,0.86,0.86,GFS,20260511_18,0.0
2026-05-13,68.74,0.0,3.74,3.74,63.36,1.64,0.0,1.64,GFS,20260511_18,3.28
2026-05-14,67.29,0.0,2.29,2.29,62.15,2.85,0.0,2.85,GFS,20260511_18,5.7
2026-05-15,68.66,0.0,3.66,3.66,64.67,0.33,0.0,0.33,GFS,20260511_18,0.66
2026-05-16,69.65,0.0,4.65,4.65,73.48,0.0,8.48,8.48,GFS,20260511_18,0.0
2026-05-17,67.83,0.0,2.83,2.83,73.09,0.0,8.09,8.09,GFS,20260511_18,0.0
2026-05-18,68.26,0.0,3.26,3.26,74.67,0.0,9.67,9.67,GFS,20260511_18,0.0
2026-05-19,68.96,0.0,3.96,3.96,72.78,0.0,7.78,7.78,GFS,20260511_18,0.0
2026-05-20,70.05,0.0,5.05,5.05,70.22,0.0,5.22,5.22,GFS,20260511_18,0.0
2026-05-21,70.35,0.0,5.35,5.35,68.37,0.0,3.37,3.37,GFS,20260511_18,0.0
2026-05-22,70.94,0.0,5.94,5.94,67.12,0.0,2.12,2.12,GFS,20260511_18,0.0
2026-05-23,71.93,0.0,6.93,6.93,69.04,0.0,4.04,4.04,GFS,20260511_18,0.0
2026-05-24,72.81,0.0,7.81,7.81,68.56,0.0,3.56,3.56,GFS,20260511_18,0.0
2026-05-25,72.33,0.0,7.33,7.33,70.84,0.0,5.84,5.84,GFS,20260511_18,0.0
2026-05-26,73.2,0.0,8.2,8.2,74.96,0.0,9.96,9.96,GFS,20260511_18,0.0
2026-05-27,74.38,0.0,9.38,9.38,78.29,0.0,13.29,13.29,GFS,20260511_18,0.0
