date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-06-08,68.8175,0.45749999999999996,4.275,4.7325,69.2,0.6025,4.8025,5.404999999999999,GFS,20260607_12,5.187525
2026-06-09,69.8125,0.0,4.8125,4.8125,70.5325,0.11,5.6425,5.7524999999999995,GFS,20260607_12,0.9470999999999999
2026-06-10,70.015,0.065,5.08,5.145,72.64,0.0,7.640000000000001,7.640000000000001,GFS,20260607_12,0.0
2026-06-11,70.07249999999999,0.09,5.1625,5.2524999999999995,74.095,0.0,9.095,9.095,GFS,20260607_12,0.0
2026-06-12,70.055,0.2125,5.2675,5.48,70.515,0.3575,5.8725000000000005,6.23,GFS,20260607_12,3.0780749999999997
2026-06-13,70.36,0.115,5.475,5.59,69.7475,0.75,5.4975000000000005,6.2475000000000005,GFS,20260607_12,6.4575
2026-06-14,69.80250000000001,0.1425,4.945,5.0875,70.805,0.1425,5.9475,6.09,GFS,20260607_12,1.2269249999999998
2026-06-15,69.0375,0.2475,4.285,4.532500000000001,68.8875,0.265,4.1525,4.4175,GFS,20260607_12,2.28165
2026-06-16,68.0075,0.465,3.4725,3.9375,66.7825,1.1749999999999998,2.9575,4.1325,GFS,20260607_12,10.116749999999998
2026-06-17,68.055,0.6825,3.7375,4.42,66.8875,1.1825,3.07,4.2524999999999995,GFS,20260607_12,10.181325000000001
2026-06-18,70.0675,0.16,5.2275,5.387499999999999,69.7525,0.1775,4.93,5.1075,GFS,20260607_12,1.5282749999999998
2026-06-19,70.765,0.0,5.765,5.765,72.9225,0.0,7.9225,7.9225,GFS,20260607_12,0.0
2026-06-20,71.3,0.0,6.300000000000001,6.300000000000001,76.17,0.0,11.17,11.17,GFS,20260607_12,0.0
2026-06-21,70.865,0.0,5.865,5.865,74.455,0.0,9.455,9.455,GFS,20260607_12,0.0
2026-06-22,70.9725,0.0,5.9725,5.9725,71.455,0.0,6.455,6.455,GFS,20260607_12,0.0
