date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-02-26,52.85,12.15,0.0,12.15,52.85,12.15,0.0,12.15,GFS,20260226_18
2026-02-27,55.13,9.87,0.0,9.87,55.13,9.87,0.0,9.87,GFS,20260226_18
2026-02-28,52.27,12.73,0.0,12.73,52.27,12.73,0.0,12.73,GFS,20260226_18
2026-03-01,49.45,15.55,0.0,15.55,49.45,15.55,0.0,15.55,GFS,20260226_18
2026-03-02,48.37,16.63,0.0,16.63,48.37,16.63,0.0,16.63,GFS,20260226_18
2026-03-03,50.92,14.08,0.0,14.08,50.92,14.08,0.0,14.08,GFS,20260226_18
2026-03-04,53.89,11.11,0.0,11.11,53.89,11.11,0.0,11.11,GFS,20260226_18
2026-03-05,53.44,11.56,0.0,11.56,53.44,11.56,0.0,11.56,GFS,20260226_18
2026-03-06,52.7,12.3,0.0,12.3,52.7,12.3,0.0,12.3,GFS,20260226_18
2026-03-07,54.62,10.38,0.0,10.38,54.62,10.38,0.0,10.38,GFS,20260226_18
2026-03-08,54.93,10.07,0.0,10.07,54.93,10.07,0.0,10.07,GFS,20260226_18
2026-03-09,55.41,9.59,0.0,9.59,55.41,9.59,0.0,9.59,GFS,20260226_18
2026-03-10,53.41,11.59,0.0,11.59,53.41,11.59,0.0,11.59,GFS,20260226_18
2026-03-11,52.01,12.99,0.0,12.99,52.01,12.99,0.0,12.99,GFS,20260226_18
2026-03-12,50.15,14.85,0.0,14.85,50.15,14.85,0.0,14.85,GFS,20260226_18
2026-03-13,50.02,14.98,0.0,14.98,50.02,14.98,0.0,14.98,GFS,20260226_18
2026-03-14,50.59,14.41,0.0,14.41,50.59,14.41,0.0,14.41,GFS,20260226_18
