date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-04-29,61.34,3.66,0.0,3.66,57.51,7.49,0.0,7.49,GFS,20260429_18,14.98
2026-04-30,60.25,4.75,0.0,4.75,54.97,10.03,0.0,10.03,GFS,20260429_18,20.06
2026-05-01,59.8,5.2,0.0,5.2,55.19,9.81,0.0,9.81,GFS,20260429_18,19.62
2026-05-02,61.32,3.68,0.0,3.68,56.2,8.8,0.0,8.8,GFS,20260429_18,17.6
2026-05-03,63.56,1.44,0.0,1.44,60.09,4.91,0.0,4.91,GFS,20260429_18,9.82
2026-05-04,64.24,0.76,0.0,0.76,65.09,0.0,0.09,0.09,GFS,20260429_18,0.0
2026-05-05,63.3,1.7,0.0,1.7,63.55,1.45,0.0,1.45,GFS,20260429_18,2.9
2026-05-06,63.78,1.22,0.0,1.22,60.73,4.27,0.0,4.27,GFS,20260429_18,8.54
2026-05-07,65.75,0.0,0.75,0.75,57.58,7.42,0.0,7.42,GFS,20260429_18,14.84
2026-05-08,65.83,0.0,0.83,0.83,60.59,4.41,0.0,4.41,GFS,20260429_18,8.82
2026-05-09,66.04,0.0,1.04,1.04,63.27,1.73,0.0,1.73,GFS,20260429_18,3.46
2026-05-10,66.01,0.0,1.01,1.01,65.83,0.0,0.83,0.83,GFS,20260429_18,0.0
2026-05-11,65.14,0.0,0.14,0.14,64.01,0.99,0.0,0.99,GFS,20260429_18,1.98
2026-05-12,65.13,0.0,0.13,0.13,62.74,2.26,0.0,2.26,GFS,20260429_18,4.52
2026-05-13,64.62,0.38,0.0,0.38,57.84,7.16,0.0,7.16,GFS,20260429_18,14.32
2026-05-14,64.51,0.49,0.0,0.49,57.99,7.01,0.0,7.01,GFS,20260429_18,14.02
2026-05-15,65.82,0.0,0.82,0.82,56.06,8.94,0.0,8.94,GFS,20260429_18,17.88
