date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-03-17,42.25,22.75,0.0,22.75,29.78,35.22,0.0,35.22,GFS,20260317_06,70.44
2026-03-18,43.81,21.19,0.0,21.19,30.25,34.75,0.0,34.75,GFS,20260317_06,69.5
2026-03-19,49.86,15.14,0.0,15.14,38.91,26.09,0.0,26.09,GFS,20260317_06,52.18
2026-03-20,52.72,12.28,0.0,12.28,43.28,21.72,0.0,21.72,GFS,20260317_06,43.44
2026-03-21,54.77,10.23,0.0,10.23,46.87,18.13,0.0,18.13,GFS,20260317_06,36.26
2026-03-22,54.1,10.9,0.0,10.9,50.68,14.32,0.0,14.32,GFS,20260317_06,28.64
2026-03-23,50.59,14.41,0.0,14.41,45.73,19.27,0.0,19.27,GFS,20260317_06,38.54
2026-03-24,48.28,16.72,0.0,16.72,35.63,29.37,0.0,29.37,GFS,20260317_06,58.74
2026-03-25,48.93,16.07,0.0,16.07,41.67,23.33,0.0,23.33,GFS,20260317_06,46.66
2026-03-26,50.07,14.93,0.0,14.93,46.73,18.27,0.0,18.27,GFS,20260317_06,36.54
2026-03-27,49.43,15.57,0.0,15.57,42.41,22.59,0.0,22.59,GFS,20260317_06,45.18
2026-03-28,47.1,17.9,0.0,17.9,35.96,29.04,0.0,29.04,GFS,20260317_06,58.08
2026-03-29,51.04,13.96,0.0,13.96,43.93,21.07,0.0,21.07,GFS,20260317_06,42.14
2026-03-30,53.75,11.25,0.0,11.25,51.21,13.79,0.0,13.79,GFS,20260317_06,27.58
2026-03-31,53.96,11.04,0.0,11.04,53.3,11.7,0.0,11.7,GFS,20260317_06,23.4
2026-04-01,53.62,11.38,0.0,11.38,49.23,15.77,0.0,15.77,GFS,20260317_06,31.54
2026-04-02,53.65,11.35,0.0,11.35,50.15,14.85,0.0,14.85,GFS,20260317_06,29.7
