date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id,adjusted_hdd_signal
2026-06-03,62.57,2.43,0.0,2.43,58.26,6.74,0.0,6.74,GFS,20260603_06,63.47732
2026-06-04,63.19,1.81,0.0,1.81,60.44,4.56,0.0,4.56,GFS,20260603_06,42.946079999999995
2026-06-05,63.96,1.04,0.0,1.04,63.15,1.85,0.0,1.85,GFS,20260603_06,17.4233
2026-06-06,65.1,0.0,0.1,0.1,65.81,0.0,0.81,0.81,GFS,20260603_06,0.0
2026-06-07,64.87,0.13,0.0,0.13,65.4,0.0,0.4,0.4,GFS,20260603_06,0.0
2026-06-08,65.1,0.0,0.1,0.1,62.29,2.71,0.0,2.71,GFS,20260603_06,25.522779999999997
2026-06-09,65.61,0.0,0.61,0.61,63.15,1.85,0.0,1.85,GFS,20260603_06,17.4233
2026-06-10,65.93,0.0,0.93,0.93,64.03,0.97,0.0,0.97,GFS,20260603_06,9.135459999999998
2026-06-11,66.58,0.0,1.58,1.58,65.4,0.0,0.4,0.4,GFS,20260603_06,0.0
2026-06-12,66.25,0.0,1.25,1.25,67.08,0.0,2.08,2.08,GFS,20260603_06,0.0
2026-06-13,66.51,0.0,1.51,1.51,65.45,0.0,0.45,0.45,GFS,20260603_06,0.0
2026-06-14,67.82,0.0,2.82,2.82,67.27,0.0,2.27,2.27,GFS,20260603_06,0.0
2026-06-15,67.56,0.0,2.56,2.56,67.73,0.0,2.73,2.73,GFS,20260603_06,0.0
