date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-20,68.52,0.0,3.52,3.52,68.52,0.0,3.52,3.52,UKMO_ENS,20260920_00
2026-09-21,66.68,0.0,1.68,1.68,66.68,0.0,1.68,1.68,UKMO_ENS,20260920_00
2026-09-22,64.42,0.58,0.0,0.58,64.42,0.58,0.0,0.58,UKMO_ENS,20260920_00
2026-09-23,62.83,2.17,0.0,2.17,62.83,2.17,0.0,2.17,UKMO_ENS,20260920_00
2026-09-24,63.32,1.68,0.0,1.68,63.32,1.68,0.0,1.68,UKMO_ENS,20260920_00
2026-09-25,63.24,1.76,0.0,1.76,63.24,1.76,0.0,1.76,UKMO_ENS,20260920_00
2026-09-26,62.59,2.41,0.0,2.41,62.59,2.41,0.0,2.41,UKMO_ENS,20260920_00
2026-09-27,63.07,1.93,0.0,1.93,63.07,1.93,0.0,1.93,UKMO_ENS,20260920_00
