date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-08-21,72.11,0,7.11,7.11,72.11,0,7.11,7.11,GOOGLE_WN2,20260821_00
2026-08-22,72.85,0,7.85,7.85,72.85,0,7.85,7.85,GOOGLE_WN2,20260821_00
2026-08-23,71.21,0,6.21,6.21,71.21,0,6.21,6.21,GOOGLE_WN2,20260821_00
2026-08-24,69.4,0,4.4,4.4,69.4,0,4.4,4.4,GOOGLE_WN2,20260821_00
2026-08-25,69.49,0,4.49,4.49,69.49,0,4.49,4.49,GOOGLE_WN2,20260821_00
2026-08-26,71.55,0,6.55,6.55,71.55,0,6.55,6.55,GOOGLE_WN2,20260821_00
2026-08-27,72.65,0,7.65,7.65,72.65,0,7.65,7.65,GOOGLE_WN2,20260821_00
2026-08-28,71.54,0,6.54,6.54,71.54,0,6.54,6.54,GOOGLE_WN2,20260821_00
2026-08-29,70.17,0,5.17,5.17,70.17,0,5.17,5.17,GOOGLE_WN2,20260821_00
2026-08-30,70.24,0,5.24,5.24,70.24,0,5.24,5.24,GOOGLE_WN2,20260821_00
2026-08-31,71.75,0,6.75,6.75,71.75,0,6.75,6.75,GOOGLE_WN2,20260821_00
2026-09-01,73.19,0,8.19,8.19,73.19,0,8.19,8.19,GOOGLE_WN2,20260821_00
2026-09-02,73.89,0,8.89,8.89,73.89,0,8.89,8.89,GOOGLE_WN2,20260821_00
2026-09-03,73.92,0,8.92,8.92,73.92,0,8.92,8.92,GOOGLE_WN2,20260821_00
2026-09-04,73.45,0,8.45,8.45,73.45,0,8.45,8.45,GOOGLE_WN2,20260821_00
