date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-07,70.04,0.0,5.04,5.04,70.04,0.0,5.04,5.04,GOOGLE_WN2,20260907_12
2026-09-08,71.27,0.0,6.27,6.27,71.27,0.0,6.27,6.27,GOOGLE_WN2,20260907_12
2026-09-09,74.27,0.0,9.27,9.27,74.27,0.0,9.27,9.27,GOOGLE_WN2,20260907_12
2026-09-10,74.54,0.0,9.54,9.54,74.54,0.0,9.54,9.54,GOOGLE_WN2,20260907_12
2026-09-11,71.07,0.0,6.07,6.07,71.07,0.0,6.07,6.07,GOOGLE_WN2,20260907_12
2026-09-12,70.23,0.0,5.23,5.23,70.23,0.0,5.23,5.23,GOOGLE_WN2,20260907_12
2026-09-13,71.2,0.0,6.2,6.2,71.2,0.0,6.2,6.2,GOOGLE_WN2,20260907_12
2026-09-14,69.31,0.0,4.31,4.31,69.31,0.0,4.31,4.31,GOOGLE_WN2,20260907_12
2026-09-15,68.04,0.0,3.04,3.04,68.04,0.0,3.04,3.04,GOOGLE_WN2,20260907_12
2026-09-16,68.39,0.0,3.39,3.39,68.39,0.0,3.39,3.39,GOOGLE_WN2,20260907_12
2026-09-17,68.06,0.0,3.06,3.06,68.06,0.0,3.06,3.06,GOOGLE_WN2,20260907_12
2026-09-18,68.11,0.0,3.11,3.11,68.11,0.0,3.11,3.11,GOOGLE_WN2,20260907_12
2026-09-19,67.09,0.0,2.09,2.09,67.09,0.0,2.09,2.09,GOOGLE_WN2,20260907_12
2026-09-20,64.54,0.46,0.0,0.46,64.54,0.46,0.0,0.46,GOOGLE_WN2,20260907_12
2026-09-21,63.15,1.85,0.0,1.85,63.15,1.85,0.0,1.85,GOOGLE_WN2,20260907_12
