date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-13,71.49,0.0,6.49,6.49,71.49,0.0,6.49,6.49,GOOGLE_WN2,20260912_12
2026-09-14,68.82,0.0,3.82,3.82,68.82,0.0,3.82,3.82,GOOGLE_WN2,20260912_12
2026-09-15,67.91,0.0,2.91,2.91,67.91,0.0,2.91,2.91,GOOGLE_WN2,20260912_12
2026-09-16,70.17,0.0,5.17,5.17,70.17,0.0,5.17,5.17,GOOGLE_WN2,20260912_12
2026-09-17,71.69,0.0,6.69,6.69,71.69,0.0,6.69,6.69,GOOGLE_WN2,20260912_12
2026-09-18,72.28,0.0,7.28,7.28,72.28,0.0,7.28,7.28,GOOGLE_WN2,20260912_12
2026-09-19,70.93,0.0,5.93,5.93,70.93,0.0,5.93,5.93,GOOGLE_WN2,20260912_12
2026-09-20,68.87,0.0,3.87,3.87,68.87,0.0,3.87,3.87,GOOGLE_WN2,20260912_12
2026-09-21,65.46,0.0,0.46,0.46,65.46,0.0,0.46,0.46,GOOGLE_WN2,20260912_12
2026-09-22,64.28,0.72,0.0,0.72,64.28,0.72,0.0,0.72,GOOGLE_WN2,20260912_12
2026-09-23,64.33,0.67,0.0,0.67,64.33,0.67,0.0,0.67,GOOGLE_WN2,20260912_12
2026-09-24,64.94,0.06,0.0,0.06,64.94,0.06,0.0,0.06,GOOGLE_WN2,20260912_12
2026-09-25,65.15,0.0,0.15,0.15,65.15,0.0,0.15,0.15,GOOGLE_WN2,20260912_12
2026-09-26,64.94,0.06,0.0,0.06,64.94,0.06,0.0,0.06,GOOGLE_WN2,20260912_12
