date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-08-23,71.46,0.0,6.46,6.46,71.46,0.0,6.46,6.46,EC46,20260823_00
2026-08-24,70.1,0.0,5.1,5.1,70.1,0.0,5.1,5.1,EC46,20260823_00
2026-08-25,70.84,0.0,5.84,5.84,70.84,0.0,5.84,5.84,EC46,20260823_00
2026-08-26,72.92,0.0,7.92,7.92,72.92,0.0,7.92,7.92,EC46,20260823_00
2026-08-27,74.41,0.0,9.41,9.41,74.41,0.0,9.41,9.41,EC46,20260823_00
2026-08-28,73.76,0.0,8.76,8.76,73.76,0.0,8.76,8.76,EC46,20260823_00
2026-08-29,74.65,0.0,9.65,9.65,74.65,0.0,9.65,9.65,EC46,20260823_00
2026-08-30,75.82,0.0,10.82,10.82,75.82,0.0,10.82,10.82,EC46,20260823_00
2026-08-31,77.09,0.0,12.09,12.09,77.09,0.0,12.09,12.09,EC46,20260823_00
2026-09-01,76.73,0.0,11.73,11.73,76.73,0.0,11.73,11.73,EC46,20260823_00
2026-09-02,74.58,0.0,9.58,9.58,74.58,0.0,9.58,9.58,EC46,20260823_00
2026-09-03,70.4,0.0,5.4,5.4,70.4,0.0,5.4,5.4,EC46,20260823_00
2026-09-04,66.99,0.0,1.99,1.99,66.99,0.0,1.99,1.99,EC46,20260823_00
2026-09-05,66.25,0.0,1.25,1.25,66.25,0.0,1.25,1.25,EC46,20260823_00
2026-09-06,67.32,0.0,2.32,2.32,67.32,0.0,2.32,2.32,EC46,20260823_00
2026-09-07,66.09,0.0,1.09,1.09,66.09,0.0,1.09,1.09,EC46,20260823_00
2026-09-08,65.19,0.0,0.19,0.19,65.19,0.0,0.19,0.19,EC46,20260823_00
2026-09-09,62.75,2.25,0.0,2.25,62.75,2.25,0.0,2.25,EC46,20260823_00
2026-09-10,62.56,2.44,0.0,2.44,62.56,2.44,0.0,2.44,EC46,20260823_00
2026-09-11,63.85,1.15,0.0,1.15,63.85,1.15,0.0,1.15,EC46,20260823_00
2026-09-12,65.26,0.0,0.26,0.26,65.26,0.0,0.26,0.26,EC46,20260823_00
2026-09-13,66.8,0.0,1.8,1.8,66.8,0.0,1.8,1.8,EC46,20260823_00
2026-09-14,68.41,0.0,3.41,3.41,68.41,0.0,3.41,3.41,EC46,20260823_00
2026-09-15,68.98,0.0,3.98,3.98,68.98,0.0,3.98,3.98,EC46,20260823_00
2026-09-16,70.41,0.0,5.41,5.41,70.41,0.0,5.41,5.41,EC46,20260823_00
2026-09-17,71.35,0.0,6.35,6.35,71.35,0.0,6.35,6.35,EC46,20260823_00
2026-09-18,73.15,0.0,8.15,8.15,73.15,0.0,8.15,8.15,EC46,20260823_00
2026-09-19,74.27,0.0,9.27,9.27,74.27,0.0,9.27,9.27,EC46,20260823_00
2026-09-20,72.24,0.0,7.24,7.24,72.24,0.0,7.24,7.24,EC46,20260823_00
2026-09-21,67.32,0.0,2.32,2.32,67.32,0.0,2.32,2.32,EC46,20260823_00
2026-09-22,65.28,0.0,0.28,0.28,65.28,0.0,0.28,0.28,EC46,20260823_00
2026-09-23,65.84,0.0,0.84,0.84,65.84,0.0,0.84,0.84,EC46,20260823_00
2026-09-24,66.54,0.0,1.54,1.54,66.54,0.0,1.54,1.54,EC46,20260823_00
2026-09-25,66.4,0.0,1.4,1.4,66.4,0.0,1.4,1.4,EC46,20260823_00
2026-09-26,66.21,0.0,1.21,1.21,66.21,0.0,1.21,1.21,EC46,20260823_00
2026-09-27,67.4,0.0,2.4,2.4,67.4,0.0,2.4,2.4,EC46,20260823_00
2026-09-28,68.38,0.0,3.38,3.38,68.38,0.0,3.38,3.38,EC46,20260823_00
2026-09-29,66.27,0.0,1.27,1.27,66.27,0.0,1.27,1.27,EC46,20260823_00
2026-09-30,65.43,0.0,0.43,0.43,65.43,0.0,0.43,0.43,EC46,20260823_00
2026-10-01,65.81,0.0,0.81,0.81,65.81,0.0,0.81,0.81,EC46,20260823_00
2026-10-02,65.2,0.0,0.2,0.2,65.2,0.0,0.2,0.2,EC46,20260823_00
2026-10-03,61.66,3.34,0.0,3.34,61.66,3.34,0.0,3.34,EC46,20260823_00
2026-10-04,58.89,6.11,0.0,6.11,58.89,6.11,0.0,6.11,EC46,20260823_00
2026-10-05,59.75,5.25,0.0,5.25,59.75,5.25,0.0,5.25,EC46,20260823_00
2026-10-06,63.21,1.79,0.0,1.79,63.21,1.79,0.0,1.79,EC46,20260823_00
2026-10-07,65.98,0.0,0.98,0.98,65.98,0.0,0.98,0.98,EC46,20260823_00
