date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-17,73.14,0.0,8.14,8.14,73.14,0.0,8.14,8.14,EC46,20260917_00
2026-09-18,73.53,0.0,8.53,8.53,73.53,0.0,8.53,8.53,EC46,20260917_00
2026-09-19,69.34,0.0,4.34,4.34,69.34,0.0,4.34,4.34,EC46,20260917_00
2026-09-20,69.49,0.0,4.49,4.49,69.49,0.0,4.49,4.49,EC46,20260917_00
2026-09-21,67.74,0.0,2.74,2.74,67.74,0.0,2.74,2.74,EC46,20260917_00
2026-09-22,64.55,0.45,0.0,0.45,64.55,0.45,0.0,0.45,EC46,20260917_00
2026-09-23,63.07,1.93,0.0,1.93,63.07,1.93,0.0,1.93,EC46,20260917_00
2026-09-24,63.55,1.45,0.0,1.45,63.55,1.45,0.0,1.45,EC46,20260917_00
2026-09-25,63.38,1.62,0.0,1.62,63.38,1.62,0.0,1.62,EC46,20260917_00
2026-09-26,62.61,2.39,0.0,2.39,62.61,2.39,0.0,2.39,EC46,20260917_00
2026-09-27,58.68,6.32,0.0,6.32,58.68,6.32,0.0,6.32,EC46,20260917_00
2026-09-28,56.63,8.37,0.0,8.37,56.63,8.37,0.0,8.37,EC46,20260917_00
2026-09-29,58.24,6.76,0.0,6.76,58.24,6.76,0.0,6.76,EC46,20260917_00
2026-09-30,61.06,3.94,0.0,3.94,61.06,3.94,0.0,3.94,EC46,20260917_00
2026-10-01,64.26,0.74,0.0,0.74,64.26,0.74,0.0,0.74,EC46,20260917_00
2026-10-02,65.88,0.0,0.88,0.88,65.88,0.0,0.88,0.88,EC46,20260917_00
2026-10-03,67.37,0.0,2.37,2.37,67.37,0.0,2.37,2.37,EC46,20260917_00
2026-10-04,67.49,0.0,2.49,2.49,67.49,0.0,2.49,2.49,EC46,20260917_00
2026-10-05,64.18,0.82,0.0,0.82,64.18,0.82,0.0,0.82,EC46,20260917_00
2026-10-06,61.69,3.31,0.0,3.31,61.69,3.31,0.0,3.31,EC46,20260917_00
2026-10-07,61.09,3.91,0.0,3.91,61.09,3.91,0.0,3.91,EC46,20260917_00
2026-10-08,62.3,2.7,0.0,2.7,62.3,2.7,0.0,2.7,EC46,20260917_00
2026-10-09,62.99,2.01,0.0,2.01,62.99,2.01,0.0,2.01,EC46,20260917_00
2026-10-10,63.74,1.26,0.0,1.26,63.74,1.26,0.0,1.26,EC46,20260917_00
2026-10-11,65.57,0.0,0.57,0.57,65.57,0.0,0.57,0.57,EC46,20260917_00
2026-10-12,66.96,0.0,1.96,1.96,66.96,0.0,1.96,1.96,EC46,20260917_00
2026-10-13,67.46,0.0,2.46,2.46,67.46,0.0,2.46,2.46,EC46,20260917_00
2026-10-14,67.86,0.0,2.86,2.86,67.86,0.0,2.86,2.86,EC46,20260917_00
2026-10-15,66.51,0.0,1.51,1.51,66.51,0.0,1.51,1.51,EC46,20260917_00
2026-10-16,66.17,0.0,1.17,1.17,66.17,0.0,1.17,1.17,EC46,20260917_00
2026-10-17,65.21,0.0,0.21,0.21,65.21,0.0,0.21,0.21,EC46,20260917_00
2026-10-18,61.14,3.86,0.0,3.86,61.14,3.86,0.0,3.86,EC46,20260917_00
2026-10-19,60.16,4.84,0.0,4.84,60.16,4.84,0.0,4.84,EC46,20260917_00
2026-10-20,60.49,4.51,0.0,4.51,60.49,4.51,0.0,4.51,EC46,20260917_00
2026-10-21,61.96,3.04,0.0,3.04,61.96,3.04,0.0,3.04,EC46,20260917_00
2026-10-22,61.84,3.16,0.0,3.16,61.84,3.16,0.0,3.16,EC46,20260917_00
2026-10-23,59.39,5.61,0.0,5.61,59.39,5.61,0.0,5.61,EC46,20260917_00
2026-10-24,58.46,6.54,0.0,6.54,58.46,6.54,0.0,6.54,EC46,20260917_00
2026-10-25,58.82,6.18,0.0,6.18,58.82,6.18,0.0,6.18,EC46,20260917_00
2026-10-26,58.58,6.42,0.0,6.42,58.58,6.42,0.0,6.42,EC46,20260917_00
2026-10-27,61.12,3.88,0.0,3.88,61.12,3.88,0.0,3.88,EC46,20260917_00
2026-10-28,61.86,3.14,0.0,3.14,61.86,3.14,0.0,3.14,EC46,20260917_00
2026-10-29,58.77,6.23,0.0,6.23,58.77,6.23,0.0,6.23,EC46,20260917_00
2026-10-30,55.26,9.74,0.0,9.74,55.26,9.74,0.0,9.74,EC46,20260917_00
2026-10-31,54.27,10.73,0.0,10.73,54.27,10.73,0.0,10.73,EC46,20260917_00
2026-11-01,53.49,11.51,0.0,11.51,53.49,11.51,0.0,11.51,EC46,20260917_00
