date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-02,76.9,0.0,11.9,11.9,76.9,0.0,11.9,11.9,EC46,20260901_00
2026-09-03,77.34,0.0,12.34,12.34,77.34,0.0,12.34,12.34,EC46,20260901_00
2026-09-04,77.67,0.0,12.67,12.67,77.67,0.0,12.67,12.67,EC46,20260901_00
2026-09-05,74.97,0.0,9.97,9.97,74.97,0.0,9.97,9.97,EC46,20260901_00
2026-09-06,73.24,0.0,8.24,8.24,73.24,0.0,8.24,8.24,EC46,20260901_00
2026-09-07,72.69,0.0,7.69,7.69,72.69,0.0,7.69,7.69,EC46,20260901_00
2026-09-08,74.65,0.0,9.65,9.65,74.65,0.0,9.65,9.65,EC46,20260901_00
2026-09-09,77.29,0.0,12.29,12.29,77.29,0.0,12.29,12.29,EC46,20260901_00
2026-09-10,76.38,0.0,11.38,11.38,76.38,0.0,11.38,11.38,EC46,20260901_00
2026-09-11,70.04,0.0,5.04,5.04,70.04,0.0,5.04,5.04,EC46,20260901_00
2026-09-12,70.73,0.0,5.73,5.73,70.73,0.0,5.73,5.73,EC46,20260901_00
2026-09-13,72.43,0.0,7.43,7.43,72.43,0.0,7.43,7.43,EC46,20260901_00
2026-09-14,74.91,0.0,9.91,9.91,74.91,0.0,9.91,9.91,EC46,20260901_00
2026-09-15,72.44,0.0,7.44,7.44,72.44,0.0,7.44,7.44,EC46,20260901_00
2026-09-16,66.82,0.0,1.82,1.82,66.82,0.0,1.82,1.82,EC46,20260901_00
2026-09-17,67.03,0.0,2.03,2.03,67.03,0.0,2.03,2.03,EC46,20260901_00
2026-09-18,70.29,0.0,5.29,5.29,70.29,0.0,5.29,5.29,EC46,20260901_00
2026-09-19,74.04,0.0,9.04,9.04,74.04,0.0,9.04,9.04,EC46,20260901_00
2026-09-20,73.89,0.0,8.89,8.89,73.89,0.0,8.89,8.89,EC46,20260901_00
2026-09-21,67.45,0.0,2.45,2.45,67.45,0.0,2.45,2.45,EC46,20260901_00
2026-09-22,67.03,0.0,2.03,2.03,67.03,0.0,2.03,2.03,EC46,20260901_00
2026-09-23,64.3,0.7,0.0,0.7,64.3,0.7,0.0,0.7,EC46,20260901_00
2026-09-24,58.8,6.2,0.0,6.2,58.8,6.2,0.0,6.2,EC46,20260901_00
2026-09-25,59.18,5.82,0.0,5.82,59.18,5.82,0.0,5.82,EC46,20260901_00
2026-09-26,60.46,4.54,0.0,4.54,60.46,4.54,0.0,4.54,EC46,20260901_00
2026-09-27,61.44,3.56,0.0,3.56,61.44,3.56,0.0,3.56,EC46,20260901_00
2026-09-28,62.05,2.95,0.0,2.95,62.05,2.95,0.0,2.95,EC46,20260901_00
2026-09-29,63.12,1.88,0.0,1.88,63.12,1.88,0.0,1.88,EC46,20260901_00
2026-09-30,66.49,0.0,1.49,1.49,66.49,0.0,1.49,1.49,EC46,20260901_00
2026-10-01,66.53,0.0,1.53,1.53,66.53,0.0,1.53,1.53,EC46,20260901_00
2026-10-02,66.77,0.0,1.77,1.77,66.77,0.0,1.77,1.77,EC46,20260901_00
2026-10-03,67.09,0.0,2.09,2.09,67.09,0.0,2.09,2.09,EC46,20260901_00
2026-10-04,68.04,0.0,3.04,3.04,68.04,0.0,3.04,3.04,EC46,20260901_00
2026-10-05,66.28,0.0,1.28,1.28,66.28,0.0,1.28,1.28,EC46,20260901_00
2026-10-06,59.6,5.4,0.0,5.4,59.6,5.4,0.0,5.4,EC46,20260901_00
2026-10-07,50.21,14.79,0.0,14.79,50.21,14.79,0.0,14.79,EC46,20260901_00
2026-10-08,52.59,12.41,0.0,12.41,52.59,12.41,0.0,12.41,EC46,20260901_00
2026-10-09,59.02,5.98,0.0,5.98,59.02,5.98,0.0,5.98,EC46,20260901_00
2026-10-10,63.2,1.8,0.0,1.8,63.2,1.8,0.0,1.8,EC46,20260901_00
2026-10-11,64.16,0.84,0.0,0.84,64.16,0.84,0.0,0.84,EC46,20260901_00
2026-10-12,63.42,1.58,0.0,1.58,63.42,1.58,0.0,1.58,EC46,20260901_00
2026-10-13,60.88,4.12,0.0,4.12,60.88,4.12,0.0,4.12,EC46,20260901_00
2026-10-14,57.24,7.76,0.0,7.76,57.24,7.76,0.0,7.76,EC46,20260901_00
2026-10-15,58.56,6.44,0.0,6.44,58.56,6.44,0.0,6.44,EC46,20260901_00
2026-10-16,59.82,5.18,0.0,5.18,59.82,5.18,0.0,5.18,EC46,20260901_00
