date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-06,72.03,0.0,7.03,7.03,72.03,0.0,7.03,7.03,EC46,20260906_00
2026-09-07,70.8,0.0,5.8,5.8,70.8,0.0,5.8,5.8,EC46,20260906_00
2026-09-08,72.58,0.0,7.58,7.58,72.58,0.0,7.58,7.58,EC46,20260906_00
2026-09-09,76.3,0.0,11.3,11.3,76.3,0.0,11.3,11.3,EC46,20260906_00
2026-09-10,75.97,0.0,10.97,10.97,75.97,0.0,10.97,10.97,EC46,20260906_00
2026-09-11,72.49,0.0,7.49,7.49,72.49,0.0,7.49,7.49,EC46,20260906_00
2026-09-12,72.84,0.0,7.84,7.84,72.84,0.0,7.84,7.84,EC46,20260906_00
2026-09-13,74.96,0.0,9.96,9.96,74.96,0.0,9.96,9.96,EC46,20260906_00
2026-09-14,77.3,0.0,12.3,12.3,77.3,0.0,12.3,12.3,EC46,20260906_00
2026-09-15,73.78,0.0,8.78,8.78,73.78,0.0,8.78,8.78,EC46,20260906_00
2026-09-16,67.37,0.0,2.37,2.37,67.37,0.0,2.37,2.37,EC46,20260906_00
2026-09-17,64.89,0.11,0.0,0.11,64.89,0.11,0.0,0.11,EC46,20260906_00
2026-09-18,65.67,0.0,0.67,0.67,65.67,0.0,0.67,0.67,EC46,20260906_00
2026-09-19,66.7,0.0,1.7,1.7,66.7,0.0,1.7,1.7,EC46,20260906_00
2026-09-20,66.18,0.0,1.18,1.18,66.18,0.0,1.18,1.18,EC46,20260906_00
2026-09-21,64.15,0.85,0.0,0.85,64.15,0.85,0.0,0.85,EC46,20260906_00
2026-09-22,64.76,0.24,0.0,0.24,64.76,0.24,0.0,0.24,EC46,20260906_00
2026-09-23,58.0,7.0,0.0,7.0,58.0,7.0,0.0,7.0,EC46,20260906_00
2026-09-24,56.71,8.29,0.0,8.29,56.71,8.29,0.0,8.29,EC46,20260906_00
2026-09-25,58.48,6.52,0.0,6.52,58.48,6.52,0.0,6.52,EC46,20260906_00
2026-09-26,58.58,6.42,0.0,6.42,58.58,6.42,0.0,6.42,EC46,20260906_00
2026-09-27,61.51,3.49,0.0,3.49,61.51,3.49,0.0,3.49,EC46,20260906_00
2026-09-28,64.64,0.36,0.0,0.36,64.64,0.36,0.0,0.36,EC46,20260906_00
2026-09-29,65.84,0.0,0.84,0.84,65.84,0.0,0.84,0.84,EC46,20260906_00
2026-09-30,64.8,0.2,0.0,0.2,64.8,0.2,0.0,0.2,EC46,20260906_00
2026-10-01,66.76,0.0,1.76,1.76,66.76,0.0,1.76,1.76,EC46,20260906_00
2026-10-02,66.77,0.0,1.77,1.77,66.77,0.0,1.77,1.77,EC46,20260906_00
2026-10-03,62.72,2.28,0.0,2.28,62.72,2.28,0.0,2.28,EC46,20260906_00
2026-10-04,62.15,2.85,0.0,2.85,62.15,2.85,0.0,2.85,EC46,20260906_00
2026-10-05,67.07,0.0,2.07,2.07,67.07,0.0,2.07,2.07,EC46,20260906_00
2026-10-06,63.27,1.73,0.0,1.73,63.27,1.73,0.0,1.73,EC46,20260906_00
2026-10-07,62.3,2.7,0.0,2.7,62.3,2.7,0.0,2.7,EC46,20260906_00
2026-10-08,66.09,0.0,1.09,1.09,66.09,0.0,1.09,1.09,EC46,20260906_00
2026-10-09,69.14,0.0,4.14,4.14,69.14,0.0,4.14,4.14,EC46,20260906_00
2026-10-10,69.19,0.0,4.19,4.19,69.19,0.0,4.19,4.19,EC46,20260906_00
2026-10-11,67.91,0.0,2.91,2.91,67.91,0.0,2.91,2.91,EC46,20260906_00
2026-10-12,68.36,0.0,3.36,3.36,68.36,0.0,3.36,3.36,EC46,20260906_00
2026-10-13,68.99,0.0,3.99,3.99,68.99,0.0,3.99,3.99,EC46,20260906_00
2026-10-14,66.36,0.0,1.36,1.36,66.36,0.0,1.36,1.36,EC46,20260906_00
2026-10-15,63.01,1.99,0.0,1.99,63.01,1.99,0.0,1.99,EC46,20260906_00
2026-10-16,62.12,2.88,0.0,2.88,62.12,2.88,0.0,2.88,EC46,20260906_00
2026-10-17,56.72,8.28,0.0,8.28,56.72,8.28,0.0,8.28,EC46,20260906_00
2026-10-18,52.29,12.71,0.0,12.71,52.29,12.71,0.0,12.71,EC46,20260906_00
2026-10-19,49.56,15.44,0.0,15.44,49.56,15.44,0.0,15.44,EC46,20260906_00
2026-10-20,49.21,15.79,0.0,15.79,49.21,15.79,0.0,15.79,EC46,20260906_00
2026-10-21,52.76,12.24,0.0,12.24,52.76,12.24,0.0,12.24,EC46,20260906_00
