date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-08-28,73.27,0,8.27,8.27,73.27,0,8.27,8.27,EC46,20260827_00
2026-08-29,73.03,0,8.03,8.03,73.03,0,8.03,8.03,EC46,20260827_00
2026-08-30,74.65,0,9.65,9.65,74.65,0,9.65,9.65,EC46,20260827_00
2026-08-31,77.56,0,12.56,12.56,77.56,0,12.56,12.56,EC46,20260827_00
2026-09-01,78.45,0,13.45,13.45,78.45,0,13.45,13.45,EC46,20260827_00
2026-09-02,80.27,0,15.27,15.27,80.27,0,15.27,15.27,EC46,20260827_00
2026-09-03,79.19,0,14.19,14.19,79.19,0,14.19,14.19,EC46,20260827_00
2026-09-04,76.96,0,11.96,11.96,76.96,0,11.96,11.96,EC46,20260827_00
2026-09-05,73.81,0,8.81,8.81,73.81,0,8.81,8.81,EC46,20260827_00
2026-09-06,73.09,0,8.09,8.09,73.09,0,8.09,8.09,EC46,20260827_00
2026-09-07,73.47,0,8.47,8.47,73.47,0,8.47,8.47,EC46,20260827_00
2026-09-08,72.61,0,7.61,7.61,72.61,0,7.61,7.61,EC46,20260827_00
2026-09-09,72.11,0,7.11,7.11,72.11,0,7.11,7.11,EC46,20260827_00
2026-09-10,70.76,0,5.76,5.76,70.76,0,5.76,5.76,EC46,20260827_00
2026-09-11,70.82,0,5.82,5.82,70.82,0,5.82,5.82,EC46,20260827_00
2026-09-12,71.9,0,6.9,6.9,71.9,0,6.9,6.9,EC46,20260827_00
2026-09-13,72.55,0,7.55,7.55,72.55,0,7.55,7.55,EC46,20260827_00
2026-09-14,71.4,0,6.4,6.4,71.4,0,6.4,6.4,EC46,20260827_00
2026-09-15,71.07,0,6.07,6.07,71.07,0,6.07,6.07,EC46,20260827_00
2026-09-16,71.06,0,6.06,6.06,71.06,0,6.06,6.06,EC46,20260827_00
2026-09-17,70.21,0,5.21,5.21,70.21,0,5.21,5.21,EC46,20260827_00
2026-09-18,68.04,0,3.04,3.04,68.04,0,3.04,3.04,EC46,20260827_00
2026-09-19,69.41,0,4.41,4.41,69.41,0,4.41,4.41,EC46,20260827_00
2026-09-20,71.89,0,6.89,6.89,71.89,0,6.89,6.89,EC46,20260827_00
2026-09-21,74.09,0,9.09,9.09,74.09,0,9.09,9.09,EC46,20260827_00
2026-09-22,75.85,0,10.85,10.85,75.85,0,10.85,10.85,EC46,20260827_00
2026-09-23,76.69,0,11.69,11.69,76.69,0,11.69,11.69,EC46,20260827_00
2026-09-24,74.1,0,9.1,9.1,74.1,0,9.1,9.1,EC46,20260827_00
2026-09-25,72.77,0,7.77,7.77,72.77,0,7.77,7.77,EC46,20260827_00
2026-09-26,73.44,0,8.44,8.44,73.44,0,8.44,8.44,EC46,20260827_00
2026-09-27,74.04,0,9.04,9.04,74.04,0,9.04,9.04,EC46,20260827_00
2026-09-28,74.59,0,9.59,9.59,74.59,0,9.59,9.59,EC46,20260827_00
2026-09-29,70.24,0,5.24,5.24,70.24,0,5.24,5.24,EC46,20260827_00
2026-09-30,67.25,0,2.25,2.25,67.25,0,2.25,2.25,EC46,20260827_00
2026-10-01,66.81,0,1.81,1.81,66.81,0,1.81,1.81,EC46,20260827_00
2026-10-02,69.17,0,4.17,4.17,69.17,0,4.17,4.17,EC46,20260827_00
2026-10-03,71.25,0,6.25,6.25,71.25,0,6.25,6.25,EC46,20260827_00
2026-10-04,68.98,0,3.98,3.98,68.98,0,3.98,3.98,EC46,20260827_00
2026-10-05,69.08,0,4.08,4.08,69.08,0,4.08,4.08,EC46,20260827_00
2026-10-06,69.43,0,4.43,4.43,69.43,0,4.43,4.43,EC46,20260827_00
2026-10-07,69.97,0,4.97,4.97,69.97,0,4.97,4.97,EC46,20260827_00
2026-10-08,70.39,0,5.39,5.39,70.39,0,5.39,5.39,EC46,20260827_00
2026-10-09,71.1,0,6.1,6.1,71.1,0,6.1,6.1,EC46,20260827_00
2026-10-10,69.92,0,4.92,4.92,69.92,0,4.92,4.92,EC46,20260827_00
2026-10-11,66.7,0,1.7,1.7,66.7,0,1.7,1.7,EC46,20260827_00
