date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-08-22,73.16,0.0,8.16,8.16,73.16,0.0,8.16,8.16,EC46,20260821_00
2026-08-23,71.75,0.0,6.75,6.75,71.75,0.0,6.75,6.75,EC46,20260821_00
2026-08-24,70.58,0.0,5.58,5.58,70.58,0.0,5.58,5.58,EC46,20260821_00
2026-08-25,70.83,0.0,5.83,5.83,70.83,0.0,5.83,5.83,EC46,20260821_00
2026-08-26,72.74,0.0,7.74,7.74,72.74,0.0,7.74,7.74,EC46,20260821_00
2026-08-27,73.89,0.0,8.89,8.89,73.89,0.0,8.89,8.89,EC46,20260821_00
2026-08-28,74.57,0.0,9.57,9.57,74.57,0.0,9.57,9.57,EC46,20260821_00
2026-08-29,75.0,0.0,10.0,10.0,75.0,0.0,10.0,10.0,EC46,20260821_00
2026-08-30,74.97,0.0,9.97,9.97,74.97,0.0,9.97,9.97,EC46,20260821_00
2026-08-31,76.63,0.0,11.63,11.63,76.63,0.0,11.63,11.63,EC46,20260821_00
2026-09-01,76.64,0.0,11.64,11.64,76.64,0.0,11.64,11.64,EC46,20260821_00
2026-09-02,72.69,0.0,7.69,7.69,72.69,0.0,7.69,7.69,EC46,20260821_00
2026-09-03,69.84,0.0,4.84,4.84,69.84,0.0,4.84,4.84,EC46,20260821_00
2026-09-04,68.53,0.0,3.53,3.53,68.53,0.0,3.53,3.53,EC46,20260821_00
2026-09-05,68.62,0.0,3.62,3.62,68.62,0.0,3.62,3.62,EC46,20260821_00
2026-09-06,70.36,0.0,5.36,5.36,70.36,0.0,5.36,5.36,EC46,20260821_00
2026-09-07,73.29,0.0,8.29,8.29,73.29,0.0,8.29,8.29,EC46,20260821_00
2026-09-08,75.17,0.0,10.17,10.17,75.17,0.0,10.17,10.17,EC46,20260821_00
2026-09-09,77.06,0.0,12.06,12.06,77.06,0.0,12.06,12.06,EC46,20260821_00
2026-09-10,78.6,0.0,13.6,13.6,78.6,0.0,13.6,13.6,EC46,20260821_00
2026-09-11,78.02,0.0,13.02,13.02,78.02,0.0,13.02,13.02,EC46,20260821_00
2026-09-12,74.42,0.0,9.42,9.42,74.42,0.0,9.42,9.42,EC46,20260821_00
2026-09-13,66.38,0.0,1.38,1.38,66.38,0.0,1.38,1.38,EC46,20260821_00
2026-09-14,62.98,2.02,0.0,2.02,62.98,2.02,0.0,2.02,EC46,20260821_00
2026-09-15,65.2,0.0,0.2,0.2,65.2,0.0,0.2,0.2,EC46,20260821_00
2026-09-16,66.3,0.0,1.3,1.3,66.3,0.0,1.3,1.3,EC46,20260821_00
2026-09-17,67.36,0.0,2.36,2.36,67.36,0.0,2.36,2.36,EC46,20260821_00
2026-09-18,68.66,0.0,3.66,3.66,68.66,0.0,3.66,3.66,EC46,20260821_00
2026-09-19,69.29,0.0,4.29,4.29,69.29,0.0,4.29,4.29,EC46,20260821_00
2026-09-20,66.53,0.0,1.53,1.53,66.53,0.0,1.53,1.53,EC46,20260821_00
2026-09-21,67.23,0.0,2.23,2.23,67.23,0.0,2.23,2.23,EC46,20260821_00
2026-09-22,68.63,0.0,3.63,3.63,68.63,0.0,3.63,3.63,EC46,20260821_00
2026-09-23,69.18,0.0,4.18,4.18,69.18,0.0,4.18,4.18,EC46,20260821_00
2026-09-24,69.44,0.0,4.44,4.44,69.44,0.0,4.44,4.44,EC46,20260821_00
2026-09-25,69.94,0.0,4.94,4.94,69.94,0.0,4.94,4.94,EC46,20260821_00
2026-09-26,69.5,0.0,4.5,4.5,69.5,0.0,4.5,4.5,EC46,20260821_00
2026-09-27,66.18,0.0,1.18,1.18,66.18,0.0,1.18,1.18,EC46,20260821_00
2026-09-28,63.9,1.1,0.0,1.1,63.9,1.1,0.0,1.1,EC46,20260821_00
2026-09-29,64.73,0.27,0.0,0.27,64.73,0.27,0.0,0.27,EC46,20260821_00
2026-09-30,66.59,0.0,1.59,1.59,66.59,0.0,1.59,1.59,EC46,20260821_00
2026-10-01,65.54,0.0,0.54,0.54,65.54,0.0,0.54,0.54,EC46,20260821_00
2026-10-02,66.35,0.0,1.35,1.35,66.35,0.0,1.35,1.35,EC46,20260821_00
2026-10-03,67.43,0.0,2.43,2.43,67.43,0.0,2.43,2.43,EC46,20260821_00
2026-10-04,67.45,0.0,2.45,2.45,67.45,0.0,2.45,2.45,EC46,20260821_00
2026-10-05,67.2,0.0,2.2,2.2,67.2,0.0,2.2,2.2,EC46,20260821_00
