date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-10,75.04,0.0,10.04,10.04,75.04,0.0,10.04,10.04,EC46,20260910_00
2026-09-11,72.6,0.0,7.6,7.6,72.6,0.0,7.6,7.6,EC46,20260910_00
2026-09-12,71.18,0.0,6.18,6.18,71.18,0.0,6.18,6.18,EC46,20260910_00
2026-09-13,71.98,0.0,6.98,6.98,71.98,0.0,6.98,6.98,EC46,20260910_00
2026-09-14,70.39,0.0,5.39,5.39,70.39,0.0,5.39,5.39,EC46,20260910_00
2026-09-15,69.13,0.0,4.13,4.13,69.13,0.0,4.13,4.13,EC46,20260910_00
2026-09-16,69.87,0.0,4.87,4.87,69.87,0.0,4.87,4.87,EC46,20260910_00
2026-09-17,69.07,0.0,4.07,4.07,69.07,0.0,4.07,4.07,EC46,20260910_00
2026-09-18,66.83,0.0,1.83,1.83,66.83,0.0,1.83,1.83,EC46,20260910_00
2026-09-19,65.09,0.0,0.09,0.09,65.09,0.0,0.09,0.09,EC46,20260910_00
2026-09-20,64.04,0.96,0.0,0.96,64.04,0.96,0.0,0.96,EC46,20260910_00
2026-09-21,64.05,0.95,0.0,0.95,64.05,0.95,0.0,0.95,EC46,20260910_00
2026-09-22,66.39,0.0,1.39,1.39,66.39,0.0,1.39,1.39,EC46,20260910_00
2026-09-23,67.89,0.0,2.89,2.89,67.89,0.0,2.89,2.89,EC46,20260910_00
2026-09-24,65.3,0.0,0.3,0.3,65.3,0.0,0.3,0.3,EC46,20260910_00
2026-09-25,63.38,1.62,0.0,1.62,63.38,1.62,0.0,1.62,EC46,20260910_00
2026-09-26,65.05,0.0,0.05,0.05,65.05,0.0,0.05,0.05,EC46,20260910_00
2026-09-27,66.85,0.0,1.85,1.85,66.85,0.0,1.85,1.85,EC46,20260910_00
2026-09-28,67.97,0.0,2.97,2.97,67.97,0.0,2.97,2.97,EC46,20260910_00
2026-09-29,66.76,0.0,1.76,1.76,66.76,0.0,1.76,1.76,EC46,20260910_00
2026-09-30,66.03,0.0,1.03,1.03,66.03,0.0,1.03,1.03,EC46,20260910_00
2026-10-01,67.01,0.0,2.01,2.01,67.01,0.0,2.01,2.01,EC46,20260910_00
2026-10-02,66.89,0.0,1.89,1.89,66.89,0.0,1.89,1.89,EC46,20260910_00
2026-10-03,67.3,0.0,2.3,2.3,67.3,0.0,2.3,2.3,EC46,20260910_00
2026-10-04,67.15,0.0,2.15,2.15,67.15,0.0,2.15,2.15,EC46,20260910_00
2026-10-05,64.31,0.69,0.0,0.69,64.31,0.69,0.0,0.69,EC46,20260910_00
2026-10-06,66.77,0.0,1.77,1.77,66.77,0.0,1.77,1.77,EC46,20260910_00
2026-10-07,67.76,0.0,2.76,2.76,67.76,0.0,2.76,2.76,EC46,20260910_00
2026-10-08,61.12,3.88,0.0,3.88,61.12,3.88,0.0,3.88,EC46,20260910_00
2026-10-09,56.26,8.74,0.0,8.74,56.26,8.74,0.0,8.74,EC46,20260910_00
2026-10-10,59.28,5.72,0.0,5.72,59.28,5.72,0.0,5.72,EC46,20260910_00
2026-10-11,60.09,4.91,0.0,4.91,60.09,4.91,0.0,4.91,EC46,20260910_00
2026-10-12,61.76,3.24,0.0,3.24,61.76,3.24,0.0,3.24,EC46,20260910_00
2026-10-13,63.07,1.93,0.0,1.93,63.07,1.93,0.0,1.93,EC46,20260910_00
2026-10-14,64.25,0.75,0.0,0.75,64.25,0.75,0.0,0.75,EC46,20260910_00
2026-10-15,64.12,0.88,0.0,0.88,64.12,0.88,0.0,0.88,EC46,20260910_00
2026-10-16,61.07,3.93,0.0,3.93,61.07,3.93,0.0,3.93,EC46,20260910_00
2026-10-17,56.15,8.85,0.0,8.85,56.15,8.85,0.0,8.85,EC46,20260910_00
2026-10-18,54.46,10.54,0.0,10.54,54.46,10.54,0.0,10.54,EC46,20260910_00
2026-10-19,56.94,8.06,0.0,8.06,56.94,8.06,0.0,8.06,EC46,20260910_00
2026-10-20,62.17,2.83,0.0,2.83,62.17,2.83,0.0,2.83,EC46,20260910_00
2026-10-21,58.8,6.2,0.0,6.2,58.8,6.2,0.0,6.2,EC46,20260910_00
2026-10-22,49.73,15.27,0.0,15.27,49.73,15.27,0.0,15.27,EC46,20260910_00
2026-10-23,48.21,16.79,0.0,16.79,48.21,16.79,0.0,16.79,EC46,20260910_00
2026-10-24,52.31,12.69,0.0,12.69,52.31,12.69,0.0,12.69,EC46,20260910_00
2026-10-25,57.12,7.88,0.0,7.88,57.12,7.88,0.0,7.88,EC46,20260910_00
