date,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw,model,run_id
2026-09-03,77.71,0.0,12.71,12.71,77.71,0.0,12.71,12.71,EC46,20260902_00
2026-09-04,77.06,0.0,12.06,12.06,77.06,0.0,12.06,12.06,EC46,20260902_00
2026-09-05,75.4,0.0,10.4,10.4,75.4,0.0,10.4,10.4,EC46,20260902_00
2026-09-06,72.32,0.0,7.32,7.32,72.32,0.0,7.32,7.32,EC46,20260902_00
2026-09-07,71.94,0.0,6.94,6.94,71.94,0.0,6.94,6.94,EC46,20260902_00
2026-09-08,74.41,0.0,9.41,9.41,74.41,0.0,9.41,9.41,EC46,20260902_00
2026-09-09,77.32,0.0,12.32,12.32,77.32,0.0,12.32,12.32,EC46,20260902_00
2026-09-10,75.8,0.0,10.8,10.8,75.8,0.0,10.8,10.8,EC46,20260902_00
2026-09-11,70.98,0.0,5.98,5.98,70.98,0.0,5.98,5.98,EC46,20260902_00
2026-09-12,71.54,0.0,6.54,6.54,71.54,0.0,6.54,6.54,EC46,20260902_00
2026-09-13,74.03,0.0,9.03,9.03,74.03,0.0,9.03,9.03,EC46,20260902_00
2026-09-14,76.03,0.0,11.03,11.03,76.03,0.0,11.03,11.03,EC46,20260902_00
2026-09-15,78.3,0.0,13.3,13.3,78.3,0.0,13.3,13.3,EC46,20260902_00
2026-09-16,77.82,0.0,12.82,12.82,77.82,0.0,12.82,12.82,EC46,20260902_00
2026-09-17,72.03,0.0,7.03,7.03,72.03,0.0,7.03,7.03,EC46,20260902_00
2026-09-18,70.03,0.0,5.03,5.03,70.03,0.0,5.03,5.03,EC46,20260902_00
2026-09-19,67.0,0.0,2.0,2.0,67.0,0.0,2.0,2.0,EC46,20260902_00
2026-09-20,68.04,0.0,3.04,3.04,68.04,0.0,3.04,3.04,EC46,20260902_00
2026-09-21,67.98,0.0,2.98,2.98,67.98,0.0,2.98,2.98,EC46,20260902_00
2026-09-22,66.74,0.0,1.74,1.74,66.74,0.0,1.74,1.74,EC46,20260902_00
2026-09-23,69.19,0.0,4.19,4.19,69.19,0.0,4.19,4.19,EC46,20260902_00
2026-09-24,71.25,0.0,6.25,6.25,71.25,0.0,6.25,6.25,EC46,20260902_00
2026-09-25,69.55,0.0,4.55,4.55,69.55,0.0,4.55,4.55,EC46,20260902_00
2026-09-26,67.68,0.0,2.68,2.68,67.68,0.0,2.68,2.68,EC46,20260902_00
2026-09-27,67.53,0.0,2.53,2.53,67.53,0.0,2.53,2.53,EC46,20260902_00
2026-09-28,63.66,1.34,0.0,1.34,63.66,1.34,0.0,1.34,EC46,20260902_00
2026-09-29,62.71,2.29,0.0,2.29,62.71,2.29,0.0,2.29,EC46,20260902_00
2026-09-30,65.24,0.0,0.24,0.24,65.24,0.0,0.24,0.24,EC46,20260902_00
2026-10-01,66.9,0.0,1.9,1.9,66.9,0.0,1.9,1.9,EC46,20260902_00
2026-10-02,66.22,0.0,1.22,1.22,66.22,0.0,1.22,1.22,EC46,20260902_00
2026-10-03,63.76,1.24,0.0,1.24,63.76,1.24,0.0,1.24,EC46,20260902_00
2026-10-04,64.67,0.33,0.0,0.33,64.67,0.33,0.0,0.33,EC46,20260902_00
2026-10-05,67.06,0.0,2.06,2.06,67.06,0.0,2.06,2.06,EC46,20260902_00
2026-10-06,65.79,0.0,0.79,0.79,65.79,0.0,0.79,0.79,EC46,20260902_00
2026-10-07,56.84,8.16,0.0,8.16,56.84,8.16,0.0,8.16,EC46,20260902_00
2026-10-08,53.31,11.69,0.0,11.69,53.31,11.69,0.0,11.69,EC46,20260902_00
2026-10-09,55.97,9.03,0.0,9.03,55.97,9.03,0.0,9.03,EC46,20260902_00
2026-10-10,59.15,5.85,0.0,5.85,59.15,5.85,0.0,5.85,EC46,20260902_00
2026-10-11,57.75,7.25,0.0,7.25,57.75,7.25,0.0,7.25,EC46,20260902_00
2026-10-12,54.26,10.74,0.0,10.74,54.26,10.74,0.0,10.74,EC46,20260902_00
2026-10-13,56.65,8.35,0.0,8.35,56.65,8.35,0.0,8.35,EC46,20260902_00
2026-10-14,59.29,5.71,0.0,5.71,59.29,5.71,0.0,5.71,EC46,20260902_00
2026-10-15,58.15,6.85,0.0,6.85,58.15,6.85,0.0,6.85,EC46,20260902_00
2026-10-16,55.6,9.4,0.0,9.4,55.6,9.4,0.0,9.4,EC46,20260902_00
2026-10-17,56.27,8.73,0.0,8.73,56.27,8.73,0.0,8.73,EC46,20260902_00
