date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260511,FOURCASTNETV2-SMALL,20260510_12_AI,56.78,8.22,0.0,8.22,56.78,8.22,0.0,8.22
20260512,FOURCASTNETV2-SMALL,20260510_12_AI,56.4525,8.55,0.0,8.55,56.45,8.55,0.0,8.55
20260513,FOURCASTNETV2-SMALL,20260510_12_AI,59.4025,5.6,0.0,5.6,59.4,5.6,0.0,5.6
20260514,FOURCASTNETV2-SMALL,20260510_12_AI,57.5575,7.44,0.0,7.44,57.56,7.44,0.0,7.44
20260515,FOURCASTNETV2-SMALL,20260510_12_AI,58.78,6.22,0.0,6.22,58.78,6.22,0.0,6.22
20260516,FOURCASTNETV2-SMALL,20260510_12_AI,63.86750000000001,1.13,0.0,1.13,63.87,1.13,0.0,1.13
20260517,FOURCASTNETV2-SMALL,20260510_12_AI,65.9025,0.0,0.9,0.9,65.9,0.0,0.9,0.9
20260518,FOURCASTNETV2-SMALL,20260510_12_AI,65.89750000000001,0.0,0.9,0.9,65.9,0.0,0.9,0.9
20260519,FOURCASTNETV2-SMALL,20260510_12_AI,67.235,0.0,2.23,2.23,67.24,0.0,2.23,2.23
20260520,FOURCASTNETV2-SMALL,20260510_12_AI,66.2125,0.0,1.21,1.21,66.21,0.0,1.21,1.21
20260521,FOURCASTNETV2-SMALL,20260510_12_AI,64.3375,0.66,0.0,0.66,64.34,0.66,0.0,0.66
20260522,FOURCASTNETV2-SMALL,20260510_12_AI,61.335,3.66,0.0,3.66,61.34,3.66,0.0,3.66
20260523,FOURCASTNETV2-SMALL,20260510_12_AI,61.3175,3.68,0.0,3.68,61.32,3.68,0.0,3.68
20260524,FOURCASTNETV2-SMALL,20260510_12_AI,63.7575,1.24,0.0,1.24,63.76,1.24,0.0,1.24
20260525,FOURCASTNETV2-SMALL,20260510_12_AI,61.96333333333333,3.04,0.0,3.04,61.96,3.04,0.0,3.04
