date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260503,FOURCASTNETV2-SMALL,20260502_12_AI,51.8175,13.18,0,13.18,51.82,13.18,0,13.18
20260504,FOURCASTNETV2-SMALL,20260502_12_AI,58.14,6.86,0,6.86,58.14,6.86,0,6.86
20260505,FOURCASTNETV2-SMALL,20260502_12_AI,61.6075,3.39,0,3.39,61.61,3.39,0,3.39
20260506,FOURCASTNETV2-SMALL,20260502_12_AI,57.85,7.15,0,7.15,57.85,7.15,0,7.15
20260507,FOURCASTNETV2-SMALL,20260502_12_AI,54.8225,10.18,0,10.18,54.82,10.18,0,10.18
20260508,FOURCASTNETV2-SMALL,20260502_12_AI,54.5525,10.45,0,10.45,54.55,10.45,0,10.45
20260509,FOURCASTNETV2-SMALL,20260502_12_AI,57.1325,7.87,0,7.87,57.13,7.87,0,7.87
20260510,FOURCASTNETV2-SMALL,20260502_12_AI,59.375,5.62,0,5.62,59.38,5.62,0,5.62
20260511,FOURCASTNETV2-SMALL,20260502_12_AI,60.815,4.19,0,4.19,60.82,4.19,0,4.19
20260512,FOURCASTNETV2-SMALL,20260502_12_AI,60.3375,4.66,0,4.66,60.34,4.66,0,4.66
20260513,FOURCASTNETV2-SMALL,20260502_12_AI,62.345,2.66,0,2.66,62.34,2.66,0,2.66
20260514,FOURCASTNETV2-SMALL,20260502_12_AI,62.7275,2.27,0,2.27,62.73,2.27,0,2.27
20260515,FOURCASTNETV2-SMALL,20260502_12_AI,59.325,5.67,0,5.67,59.32,5.67,0,5.67
20260516,FOURCASTNETV2-SMALL,20260502_12_AI,55.2,9.8,0,9.8,55.2,9.8,0,9.8
20260517,FOURCASTNETV2-SMALL,20260502_12_AI,52.580000000000005,12.42,0,12.42,52.58,12.42,0,12.42
