date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260313,FOURCASTNETV2-SMALL,20260312_12_AI,41.5775,23.42,0,23.42,41.58,23.42,0,23.42
20260314,FOURCASTNETV2-SMALL,20260312_12_AI,41.5875,23.41,0,23.41,41.59,23.41,0,23.41
20260315,FOURCASTNETV2-SMALL,20260312_12_AI,42.9025,22.1,0,22.1,42.9,22.1,0,22.1
20260316,FOURCASTNETV2-SMALL,20260312_12_AI,43.3975,21.6,0,21.6,43.4,21.6,0,21.6
20260317,FOURCASTNETV2-SMALL,20260312_12_AI,32.205,32.8,0,32.8,32.2,32.8,0,32.8
20260318,FOURCASTNETV2-SMALL,20260312_12_AI,31.6125,33.39,0,33.39,31.61,33.39,0,33.39
20260319,FOURCASTNETV2-SMALL,20260312_12_AI,38.345,26.66,0,26.66,38.34,26.66,0,26.66
20260320,FOURCASTNETV2-SMALL,20260312_12_AI,45.3275,19.67,0,19.67,45.33,19.67,0,19.67
20260321,FOURCASTNETV2-SMALL,20260312_12_AI,52.21,12.79,0,12.79,52.21,12.79,0,12.79
20260322,FOURCASTNETV2-SMALL,20260312_12_AI,50.1625,14.84,0,14.84,50.16,14.84,0,14.84
20260323,FOURCASTNETV2-SMALL,20260312_12_AI,47.815,17.19,0,17.19,47.82,17.19,0,17.19
20260324,FOURCASTNETV2-SMALL,20260312_12_AI,50.0975,14.9,0,14.9,50.1,14.9,0,14.9
20260325,FOURCASTNETV2-SMALL,20260312_12_AI,49.0375,15.96,0,15.96,49.04,15.96,0,15.96
20260326,FOURCASTNETV2-SMALL,20260312_12_AI,46.71,18.29,0,18.29,46.71,18.29,0,18.29
20260327,FOURCASTNETV2-SMALL,20260312_12_AI,52.24,12.76,0,12.76,52.24,12.76,0,12.76
