date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260319,FOURCASTNETV2-SMALL,20260318_12_AI,41.1075,23.89,0,23.89,41.11,23.89,0,23.89
20260320,FOURCASTNETV2-SMALL,20260318_12_AI,47.68,17.32,0,17.32,47.68,17.32,0,17.32
20260321,FOURCASTNETV2-SMALL,20260318_12_AI,53.755,11.24,0,11.24,53.76,11.24,0,11.24
20260322,FOURCASTNETV2-SMALL,20260318_12_AI,52.5875,12.41,0,12.41,52.59,12.41,0,12.41
20260323,FOURCASTNETV2-SMALL,20260318_12_AI,47.4725,17.53,0,17.53,47.47,17.53,0,17.53
20260324,FOURCASTNETV2-SMALL,20260318_12_AI,43.7675,21.23,0,21.23,43.77,21.23,0,21.23
20260325,FOURCASTNETV2-SMALL,20260318_12_AI,45.9075,19.09,0,19.09,45.91,19.09,0,19.09
20260326,FOURCASTNETV2-SMALL,20260318_12_AI,52.0725,12.93,0,12.93,52.07,12.93,0,12.93
20260327,FOURCASTNETV2-SMALL,20260318_12_AI,48.4625,16.54,0,16.54,48.46,16.54,0,16.54
20260328,FOURCASTNETV2-SMALL,20260318_12_AI,39.405,25.6,0,25.6,39.4,25.6,0,25.6
20260329,FOURCASTNETV2-SMALL,20260318_12_AI,38.3925,26.61,0,26.61,38.39,26.61,0,26.61
20260330,FOURCASTNETV2-SMALL,20260318_12_AI,43.63,21.37,0,21.37,43.63,21.37,0,21.37
20260331,FOURCASTNETV2-SMALL,20260318_12_AI,41.5725,23.43,0,23.43,41.57,23.43,0,23.43
20260401,FOURCASTNETV2-SMALL,20260318_12_AI,38.955,26.04,0,26.04,38.96,26.04,0,26.04
20260402,FOURCASTNETV2-SMALL,20260318_12_AI,44.79666666666666,20.2,0,20.2,44.8,20.2,0,20.2
