date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260304,FOURCASTNETV2-SMALL,20260303_12_AI,41.67,23.33,0,23.33,41.67,23.33,0,23.33
20260305,FOURCASTNETV2-SMALL,20260303_12_AI,45.415,19.58,0,19.58,45.42,19.58,0,19.58
20260306,FOURCASTNETV2-SMALL,20260303_12_AI,45.805,19.2,0,19.2,45.8,19.2,0,19.2
20260307,FOURCASTNETV2-SMALL,20260303_12_AI,49.7325,15.27,0,15.27,49.73,15.27,0,15.27
20260308,FOURCASTNETV2-SMALL,20260303_12_AI,48.5475,16.45,0,16.45,48.55,16.45,0,16.45
20260309,FOURCASTNETV2-SMALL,20260303_12_AI,51.9025,13.1,0,13.1,51.9,13.1,0,13.1
20260310,FOURCASTNETV2-SMALL,20260303_12_AI,58.175,6.83,0,6.83,58.18,6.83,0,6.83
20260311,FOURCASTNETV2-SMALL,20260303_12_AI,58.095,6.91,0,6.91,58.1,6.91,0,6.91
20260312,FOURCASTNETV2-SMALL,20260303_12_AI,49.195,15.8,0,15.8,49.2,15.8,0,15.8
20260313,FOURCASTNETV2-SMALL,20260303_12_AI,37.56,27.44,0,27.44,37.56,27.44,0,27.44
20260314,FOURCASTNETV2-SMALL,20260303_12_AI,33.3775,31.62,0,31.62,33.38,31.62,0,31.62
20260315,FOURCASTNETV2-SMALL,20260303_12_AI,31.4625,33.54,0,33.54,31.46,33.54,0,33.54
20260316,FOURCASTNETV2-SMALL,20260303_12_AI,28.43,36.57,0,36.57,28.43,36.57,0,36.57
20260317,FOURCASTNETV2-SMALL,20260303_12_AI,31.66,33.34,0,33.34,31.66,33.34,0,33.34
20260318,FOURCASTNETV2-SMALL,20260303_12_AI,34.44,30.56,0,30.56,34.44,30.56,0,30.56
