date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260616,FOURCASTNETV2-SMALL,20260615_12_AI,67.375,1.6075,3.9825,5.59,67.375,1.6075,3.9825,5.59
20260617,FOURCASTNETV2-SMALL,20260615_12_AI,67.91,1.0425,3.9525,4.995,67.91,1.0425,3.9525,4.995
20260618,FOURCASTNETV2-SMALL,20260615_12_AI,69.435,0.0225,4.4575,4.48,69.435,0.0225,4.4575,4.48
20260619,FOURCASTNETV2-SMALL,20260615_12_AI,68.62,0.73,4.35,5.08,68.62,0.73,4.35,5.08
20260620,FOURCASTNETV2-SMALL,20260615_12_AI,69.1075,0.605,4.7125,5.3175,69.1075,0.605,4.7125,5.3175
20260621,FOURCASTNETV2-SMALL,20260615_12_AI,69.845,0.26,5.105,5.365,69.845,0.26,5.105,5.365
20260622,FOURCASTNETV2-SMALL,20260615_12_AI,71.005,0.0,6.005,6.005,71.005,0.0,6.005,6.005
20260623,FOURCASTNETV2-SMALL,20260615_12_AI,71.83,0.0,6.83,6.83,71.83,0.0,6.83,6.83
20260624,FOURCASTNETV2-SMALL,20260615_12_AI,71.3875,0.0,6.3875,6.3875,71.3875,0.0,6.3875,6.3875
20260625,FOURCASTNETV2-SMALL,20260615_12_AI,69.255,0.26,4.515,4.7749999999999995,69.255,0.26,4.515,4.7749999999999995
20260626,FOURCASTNETV2-SMALL,20260615_12_AI,67.5825,1.165,3.7475,4.9125,67.5825,1.165,3.7475,4.9125
20260627,FOURCASTNETV2-SMALL,20260615_12_AI,67.97,1.25,4.22,5.47,67.97,1.25,4.22,5.47
20260628,FOURCASTNETV2-SMALL,20260615_12_AI,70.59,0.005,5.595,5.6,70.59,0.005,5.595,5.6
20260629,FOURCASTNETV2-SMALL,20260615_12_AI,73.13,0.0,8.13,8.13,73.13,0.0,8.13,8.13
20260630,FOURCASTNETV2-SMALL,20260615_12_AI,72.55,0.0,7.55,7.55,72.55,0.0,7.55,7.55
