date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260329,FOURCASTNETV2-SMALL,20260328_12_AI,44.635,20.37,0,20.37,44.64,20.37,0,20.37
20260330,FOURCASTNETV2-SMALL,20260328_12_AI,54.855,10.15,0,10.15,54.86,10.15,0,10.15
20260331,FOURCASTNETV2-SMALL,20260328_12_AI,60.4425,4.56,0,4.56,60.44,4.56,0,4.56
20260401,FOURCASTNETV2-SMALL,20260328_12_AI,53.815,11.19,0,11.19,53.82,11.19,0,11.19
20260402,FOURCASTNETV2-SMALL,20260328_12_AI,46.395,18.6,0,18.6,46.4,18.6,0,18.6
20260403,FOURCASTNETV2-SMALL,20260328_12_AI,45.1475,19.85,0,19.85,45.15,19.85,0,19.85
20260404,FOURCASTNETV2-SMALL,20260328_12_AI,47.08,17.92,0,17.92,47.08,17.92,0,17.92
20260405,FOURCASTNETV2-SMALL,20260328_12_AI,45.465,19.53,0,19.53,45.46,19.53,0,19.53
20260406,FOURCASTNETV2-SMALL,20260328_12_AI,45.0075,19.99,0,19.99,45.01,19.99,0,19.99
20260407,FOURCASTNETV2-SMALL,20260328_12_AI,48.765,16.24,0,16.24,48.76,16.24,0,16.24
20260408,FOURCASTNETV2-SMALL,20260328_12_AI,46.45,18.55,0,18.55,46.45,18.55,0,18.55
20260409,FOURCASTNETV2-SMALL,20260328_12_AI,44.6525,20.35,0,20.35,44.65,20.35,0,20.35
20260410,FOURCASTNETV2-SMALL,20260328_12_AI,48.7275,16.27,0,16.27,48.73,16.27,0,16.27
20260411,FOURCASTNETV2-SMALL,20260328_12_AI,55.0525,9.95,0,9.95,55.05,9.95,0,9.95
20260412,FOURCASTNETV2-SMALL,20260328_12_AI,56.00333333333333,9.0,0,9.0,56.0,9.0,0,9.0
