date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260423,FOURCASTNETV2-SMALL,20260422_12_AI,59.8425,5.16,0,5.16,59.84,5.16,0,5.16
20260424,FOURCASTNETV2-SMALL,20260422_12_AI,60.3525,4.65,0,4.65,60.35,4.65,0,4.65
20260425,FOURCASTNETV2-SMALL,20260422_12_AI,56.3925,8.61,0,8.61,56.39,8.61,0,8.61
20260426,FOURCASTNETV2-SMALL,20260422_12_AI,53.8025,11.2,0,11.2,53.8,11.2,0,11.2
20260427,FOURCASTNETV2-SMALL,20260422_12_AI,54.6425,10.36,0,10.36,54.64,10.36,0,10.36
20260428,FOURCASTNETV2-SMALL,20260422_12_AI,55.4375,9.56,0,9.56,55.44,9.56,0,9.56
20260429,FOURCASTNETV2-SMALL,20260422_12_AI,54.8625,10.14,0,10.14,54.86,10.14,0,10.14
20260430,FOURCASTNETV2-SMALL,20260422_12_AI,54.3825,10.62,0,10.62,54.38,10.62,0,10.62
20260501,FOURCASTNETV2-SMALL,20260422_12_AI,51.7775,13.22,0,13.22,51.78,13.22,0,13.22
20260502,FOURCASTNETV2-SMALL,20260422_12_AI,52.9075,12.09,0,12.09,52.91,12.09,0,12.09
20260503,FOURCASTNETV2-SMALL,20260422_12_AI,54.1575,10.84,0,10.84,54.16,10.84,0,10.84
20260504,FOURCASTNETV2-SMALL,20260422_12_AI,56.7625,8.24,0,8.24,56.76,8.24,0,8.24
20260505,FOURCASTNETV2-SMALL,20260422_12_AI,58.405,6.59,0,6.59,58.4,6.59,0,6.59
20260506,FOURCASTNETV2-SMALL,20260422_12_AI,58.0425,6.96,0,6.96,58.04,6.96,0,6.96
20260507,FOURCASTNETV2-SMALL,20260422_12_AI,56.620000000000005,8.38,0,8.38,56.62,8.38,0,8.38
