date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260518,FOURCASTNETV2-SMALL,20260517_12_AI,71.3525,0.0,6.35,6.35,71.35,0.0,6.35,6.35
20260519,FOURCASTNETV2-SMALL,20260517_12_AI,71.5575,0.0,6.56,6.56,71.56,0.0,6.56,6.56
20260520,FOURCASTNETV2-SMALL,20260517_12_AI,69.0275,0.0,4.03,4.03,69.03,0.0,4.03,4.03
20260521,FOURCASTNETV2-SMALL,20260517_12_AI,62.33,2.67,0.0,2.67,62.33,2.67,0.0,2.67
20260522,FOURCASTNETV2-SMALL,20260517_12_AI,59.3075,5.69,0.0,5.69,59.31,5.69,0.0,5.69
20260523,FOURCASTNETV2-SMALL,20260517_12_AI,59.425,5.58,0.0,5.58,59.42,5.58,0.0,5.58
20260524,FOURCASTNETV2-SMALL,20260517_12_AI,60.28,4.72,0.0,4.72,60.28,4.72,0.0,4.72
20260525,FOURCASTNETV2-SMALL,20260517_12_AI,62.6225,2.38,0.0,2.38,62.62,2.38,0.0,2.38
20260526,FOURCASTNETV2-SMALL,20260517_12_AI,64.33500000000001,0.66,0.0,0.66,64.34,0.66,0.0,0.66
20260527,FOURCASTNETV2-SMALL,20260517_12_AI,66.2325,0.0,1.23,1.23,66.23,0.0,1.23,1.23
20260528,FOURCASTNETV2-SMALL,20260517_12_AI,68.2,0.0,3.2,3.2,68.2,0.0,3.2,3.2
20260529,FOURCASTNETV2-SMALL,20260517_12_AI,67.84,0.0,2.84,2.84,67.84,0.0,2.84,2.84
20260530,FOURCASTNETV2-SMALL,20260517_12_AI,68.435,0.0,3.44,3.44,68.44,0.0,3.44,3.44
20260531,FOURCASTNETV2-SMALL,20260517_12_AI,69.505,0.0,4.5,4.5,69.5,0.0,4.5,4.5
20260601,FOURCASTNETV2-SMALL,20260517_12_AI,66.58,0.0,1.58,1.58,66.58,0.0,1.58,1.58
