date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260321,FOURCASTNETV2-SMALL,20260320_12_AI,52.6775,12.32,0,12.32,52.68,12.32,0,12.32
20260322,FOURCASTNETV2-SMALL,20260320_12_AI,54.0825,10.92,0,10.92,54.08,10.92,0,10.92
20260323,FOURCASTNETV2-SMALL,20260320_12_AI,46.68,18.32,0,18.32,46.68,18.32,0,18.32
20260324,FOURCASTNETV2-SMALL,20260320_12_AI,41.565,23.44,0,23.44,41.56,23.44,0,23.44
20260325,FOURCASTNETV2-SMALL,20260320_12_AI,45.3625,19.64,0,19.64,45.36,19.64,0,19.64
20260326,FOURCASTNETV2-SMALL,20260320_12_AI,46.555,18.44,0,18.44,46.56,18.44,0,18.44
20260327,FOURCASTNETV2-SMALL,20260320_12_AI,45.1425,19.86,0,19.86,45.14,19.86,0,19.86
20260328,FOURCASTNETV2-SMALL,20260320_12_AI,38.9525,26.05,0,26.05,38.95,26.05,0,26.05
20260329,FOURCASTNETV2-SMALL,20260320_12_AI,43.57,21.43,0,21.43,43.57,21.43,0,21.43
20260330,FOURCASTNETV2-SMALL,20260320_12_AI,49.6525,15.35,0,15.35,49.65,15.35,0,15.35
20260331,FOURCASTNETV2-SMALL,20260320_12_AI,57.985,7.02,0,7.02,57.98,7.02,0,7.02
20260401,FOURCASTNETV2-SMALL,20260320_12_AI,59.935,5.06,0,5.06,59.94,5.06,0,5.06
20260402,FOURCASTNETV2-SMALL,20260320_12_AI,56.24,8.76,0,8.76,56.24,8.76,0,8.76
20260403,FOURCASTNETV2-SMALL,20260320_12_AI,45.6425,19.36,0,19.36,45.64,19.36,0,19.36
20260404,FOURCASTNETV2-SMALL,20260320_12_AI,44.84333333333333,20.16,0,20.16,44.84,20.16,0,20.16
