date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260311,FOURCASTNETV2-SMALL,20260310_12_AI,56.4025,8.6,0,8.6,56.4,8.6,0,8.6
20260312,FOURCASTNETV2-SMALL,20260310_12_AI,45.4125,19.59,0,19.59,45.41,19.59,0,19.59
20260313,FOURCASTNETV2-SMALL,20260310_12_AI,41.260000000000005,23.74,0,23.74,41.26,23.74,0,23.74
20260314,FOURCASTNETV2-SMALL,20260310_12_AI,40.855,24.15,0,24.15,40.85,24.15,0,24.15
20260315,FOURCASTNETV2-SMALL,20260310_12_AI,44.3575,20.64,0,20.64,44.36,20.64,0,20.64
20260316,FOURCASTNETV2-SMALL,20260310_12_AI,41.67,23.33,0,23.33,41.67,23.33,0,23.33
20260317,FOURCASTNETV2-SMALL,20260310_12_AI,29.945,35.06,0,35.06,29.94,35.06,0,35.06
20260318,FOURCASTNETV2-SMALL,20260310_12_AI,30.4025,34.6,0,34.6,30.4,34.6,0,34.6
20260319,FOURCASTNETV2-SMALL,20260310_12_AI,37.875,27.12,0,27.12,37.88,27.12,0,27.12
20260320,FOURCASTNETV2-SMALL,20260310_12_AI,45.41,19.59,0,19.59,45.41,19.59,0,19.59
20260321,FOURCASTNETV2-SMALL,20260310_12_AI,41.495,23.51,0,23.51,41.5,23.51,0,23.51
20260322,FOURCASTNETV2-SMALL,20260310_12_AI,48.31,16.69,0,16.69,48.31,16.69,0,16.69
20260323,FOURCASTNETV2-SMALL,20260310_12_AI,42.1175,22.88,0,22.88,42.12,22.88,0,22.88
20260324,FOURCASTNETV2-SMALL,20260310_12_AI,40.8125,24.19,0,24.19,40.81,24.19,0,24.19
20260325,FOURCASTNETV2-SMALL,20260310_12_AI,41.803333333333335,23.2,0,23.2,41.8,23.2,0,23.2
