date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260419,FOURCASTNETV2-SMALL,20260418_12_AI,51.98,13.02,0,13.02,51.98,13.02,0,13.02
20260420,FOURCASTNETV2-SMALL,20260418_12_AI,46.145,18.85,0,18.85,46.14,18.85,0,18.85
20260421,FOURCASTNETV2-SMALL,20260418_12_AI,49.22,15.78,0,15.78,49.22,15.78,0,15.78
20260422,FOURCASTNETV2-SMALL,20260418_12_AI,57.010000000000005,7.99,0,7.99,57.01,7.99,0,7.99
20260423,FOURCASTNETV2-SMALL,20260418_12_AI,60.2825,4.72,0,4.72,60.28,4.72,0,4.72
20260424,FOURCASTNETV2-SMALL,20260418_12_AI,63.22,1.78,0,1.78,63.22,1.78,0,1.78
20260425,FOURCASTNETV2-SMALL,20260418_12_AI,58.620000000000005,6.38,0,6.38,58.62,6.38,0,6.38
20260426,FOURCASTNETV2-SMALL,20260418_12_AI,53.95,11.05,0,11.05,53.95,11.05,0,11.05
20260427,FOURCASTNETV2-SMALL,20260418_12_AI,50.925,14.08,0,14.08,50.92,14.08,0,14.08
20260428,FOURCASTNETV2-SMALL,20260418_12_AI,49.9575,15.04,0,15.04,49.96,15.04,0,15.04
20260429,FOURCASTNETV2-SMALL,20260418_12_AI,50.715,14.28,0,14.28,50.72,14.28,0,14.28
20260430,FOURCASTNETV2-SMALL,20260418_12_AI,51.29,13.71,0,13.71,51.29,13.71,0,13.71
20260501,FOURCASTNETV2-SMALL,20260418_12_AI,49.4225,15.58,0,15.58,49.42,15.58,0,15.58
20260502,FOURCASTNETV2-SMALL,20260418_12_AI,49.7625,15.24,0,15.24,49.76,15.24,0,15.24
20260503,FOURCASTNETV2-SMALL,20260418_12_AI,49.39333333333334,15.61,0,15.61,49.39,15.61,0,15.61
