date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260509,FOURCASTNETV2-SMALL,20260508_12_AI,58.3825,6.62,0.0,6.62,58.38,6.62,0.0,6.62
20260510,FOURCASTNETV2-SMALL,20260508_12_AI,59.3825,5.62,0.0,5.62,59.38,5.62,0.0,5.62
20260511,FOURCASTNETV2-SMALL,20260508_12_AI,56.82,8.18,0.0,8.18,56.82,8.18,0.0,8.18
20260512,FOURCASTNETV2-SMALL,20260508_12_AI,55.115,9.88,0.0,9.88,55.12,9.88,0.0,9.88
20260513,FOURCASTNETV2-SMALL,20260508_12_AI,56.8125,8.19,0.0,8.19,56.81,8.19,0.0,8.19
20260514,FOURCASTNETV2-SMALL,20260508_12_AI,56.595,8.41,0.0,8.41,56.6,8.41,0.0,8.41
20260515,FOURCASTNETV2-SMALL,20260508_12_AI,57.765,7.24,0.0,7.24,57.76,7.24,0.0,7.24
20260516,FOURCASTNETV2-SMALL,20260508_12_AI,62.1025,2.9,0.0,2.9,62.1,2.9,0.0,2.9
20260517,FOURCASTNETV2-SMALL,20260508_12_AI,65.1125,0.0,0.11,0.11,65.11,0.0,0.11,0.11
20260518,FOURCASTNETV2-SMALL,20260508_12_AI,64.21000000000001,0.79,0.0,0.79,64.21,0.79,0.0,0.79
20260519,FOURCASTNETV2-SMALL,20260508_12_AI,66.095,0.0,1.09,1.09,66.1,0.0,1.09,1.09
20260520,FOURCASTNETV2-SMALL,20260508_12_AI,66.52,0.0,1.52,1.52,66.52,0.0,1.52,1.52
20260521,FOURCASTNETV2-SMALL,20260508_12_AI,69.39750000000001,0.0,4.4,4.4,69.4,0.0,4.4,4.4
20260522,FOURCASTNETV2-SMALL,20260508_12_AI,69.57249999999999,0.0,4.57,4.57,69.57,0.0,4.57,4.57
20260523,FOURCASTNETV2-SMALL,20260508_12_AI,66.30333333333333,0.0,1.3,1.3,66.3,0.0,1.3,1.3
