date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260528,FOURCASTNETV2-SMALL,20260527_12_AI,68.85249999999999,0.0,3.85,3.85,68.85,0.0,3.85,3.85
20260529,FOURCASTNETV2-SMALL,20260527_12_AI,66.4525,0.0,1.45,1.45,66.45,0.0,1.45,1.45
20260530,FOURCASTNETV2-SMALL,20260527_12_AI,65.4125,0.0,0.41,0.41,65.41,0.0,0.41,0.41
20260531,FOURCASTNETV2-SMALL,20260527_12_AI,63.74,1.26,0.0,1.26,63.74,1.26,0.0,1.26
20260601,FOURCASTNETV2-SMALL,20260527_12_AI,66.095,0.0,1.09,1.09,66.1,0.0,1.09,1.09
20260602,FOURCASTNETV2-SMALL,20260527_12_AI,66.9925,0.0,1.99,1.99,66.99,0.0,1.99,1.99
20260603,FOURCASTNETV2-SMALL,20260527_12_AI,64.275,0.72,0.0,0.72,64.28,0.72,0.0,0.72
20260604,FOURCASTNETV2-SMALL,20260527_12_AI,64.4925,0.51,0.0,0.51,64.49,0.51,0.0,0.51
20260605,FOURCASTNETV2-SMALL,20260527_12_AI,67.66,0.0,2.66,2.66,67.66,0.0,2.66,2.66
20260606,FOURCASTNETV2-SMALL,20260527_12_AI,69.8175,0.0,4.82,4.82,69.82,0.0,4.82,4.82
20260607,FOURCASTNETV2-SMALL,20260527_12_AI,69.535,0.0,4.53,4.53,69.54,0.0,4.53,4.53
20260608,FOURCASTNETV2-SMALL,20260527_12_AI,69.28999999999999,0.0,4.29,4.29,69.29,0.0,4.29,4.29
20260609,FOURCASTNETV2-SMALL,20260527_12_AI,70.8,0.0,5.8,5.8,70.8,0.0,5.8,5.8
20260610,FOURCASTNETV2-SMALL,20260527_12_AI,73.775,0.0,8.78,8.78,73.78,0.0,8.78,8.78
20260611,FOURCASTNETV2-SMALL,20260527_12_AI,71.86333333333333,0.0,6.86,6.86,71.86,0.0,6.86,6.86
