date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260602,FOURCASTNETV2-SMALL,20260601_12_AI,65.7425,0,0.74,0.74,65.74,0,0.74,0.74
20260603,FOURCASTNETV2-SMALL,20260601_12_AI,67.53999999999999,0,2.54,2.54,67.54,0,2.54,2.54
20260604,FOURCASTNETV2-SMALL,20260601_12_AI,70.715,0,5.72,5.72,70.72,0,5.72,5.72
20260605,FOURCASTNETV2-SMALL,20260601_12_AI,73.08500000000001,0,8.09,8.09,73.09,0,8.09,8.09
20260606,FOURCASTNETV2-SMALL,20260601_12_AI,73.07,0,8.07,8.07,73.07,0,8.07,8.07
20260607,FOURCASTNETV2-SMALL,20260601_12_AI,70.4825,0,5.48,5.48,70.48,0,5.48,5.48
20260608,FOURCASTNETV2-SMALL,20260601_12_AI,67.74000000000001,0,2.74,2.74,67.74,0,2.74,2.74
20260609,FOURCASTNETV2-SMALL,20260601_12_AI,67.44999999999999,0,2.45,2.45,67.45,0,2.45,2.45
20260610,FOURCASTNETV2-SMALL,20260601_12_AI,68.4825,0,3.48,3.48,68.48,0,3.48,3.48
20260611,FOURCASTNETV2-SMALL,20260601_12_AI,70.5925,0,5.59,5.59,70.59,0,5.59,5.59
20260612,FOURCASTNETV2-SMALL,20260601_12_AI,73.2825,0,8.28,8.28,73.28,0,8.28,8.28
20260613,FOURCASTNETV2-SMALL,20260601_12_AI,74.7125,0,9.71,9.71,74.71,0,9.71,9.71
20260614,FOURCASTNETV2-SMALL,20260601_12_AI,75.21000000000001,0,10.21,10.21,75.21,0,10.21,10.21
20260615,FOURCASTNETV2-SMALL,20260601_12_AI,73.8625,0,8.86,8.86,73.86,0,8.86,8.86
20260616,FOURCASTNETV2-SMALL,20260601_12_AI,70.0,0,5.0,5.0,70.0,0,5.0,5.0
