date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260315,FOURCASTNETV2-SMALL,20260314_12_AI,44.915,20.08,0,20.08,44.92,20.08,0,20.08
20260316,FOURCASTNETV2-SMALL,20260314_12_AI,45.63,19.37,0,19.37,45.63,19.37,0,19.37
20260317,FOURCASTNETV2-SMALL,20260314_12_AI,33.7175,31.28,0,31.28,33.72,31.28,0,31.28
20260318,FOURCASTNETV2-SMALL,20260314_12_AI,32.5025,32.5,0,32.5,32.5,32.5,0,32.5
20260319,FOURCASTNETV2-SMALL,20260314_12_AI,41.1525,23.85,0,23.85,41.15,23.85,0,23.85
20260320,FOURCASTNETV2-SMALL,20260314_12_AI,47.3325,17.67,0,17.67,47.33,17.67,0,17.67
20260321,FOURCASTNETV2-SMALL,20260314_12_AI,50.8325,14.17,0,14.17,50.83,14.17,0,14.17
20260322,FOURCASTNETV2-SMALL,20260314_12_AI,40.3325,24.67,0,24.67,40.33,24.67,0,24.67
20260323,FOURCASTNETV2-SMALL,20260314_12_AI,43.1425,21.86,0,21.86,43.14,21.86,0,21.86
20260324,FOURCASTNETV2-SMALL,20260314_12_AI,48.5925,16.41,0,16.41,48.59,16.41,0,16.41
20260325,FOURCASTNETV2-SMALL,20260314_12_AI,50.9425,14.06,0,14.06,50.94,14.06,0,14.06
20260326,FOURCASTNETV2-SMALL,20260314_12_AI,46.28,18.72,0,18.72,46.28,18.72,0,18.72
20260327,FOURCASTNETV2-SMALL,20260314_12_AI,46.5225,18.48,0,18.48,46.52,18.48,0,18.48
20260328,FOURCASTNETV2-SMALL,20260314_12_AI,51.3275,13.67,0,13.67,51.33,13.67,0,13.67
20260329,FOURCASTNETV2-SMALL,20260314_12_AI,56.22,8.78,0,8.78,56.22,8.78,0,8.78
