date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260403,FOURCASTNETV2-SMALL,20260402_12_AI,54.505,10.49,0,10.49,54.5,10.49,0,10.49
20260404,FOURCASTNETV2-SMALL,20260402_12_AI,55.62,9.38,0,9.38,55.62,9.38,0,9.38
20260405,FOURCASTNETV2-SMALL,20260402_12_AI,51.2875,13.71,0,13.71,51.29,13.71,0,13.71
20260406,FOURCASTNETV2-SMALL,20260402_12_AI,46.56,18.44,0,18.44,46.56,18.44,0,18.44
20260407,FOURCASTNETV2-SMALL,20260402_12_AI,41.705,23.3,0,23.3,41.7,23.3,0,23.3
20260408,FOURCASTNETV2-SMALL,20260402_12_AI,41.2675,23.73,0,23.73,41.27,23.73,0,23.73
20260409,FOURCASTNETV2-SMALL,20260402_12_AI,50.365,14.63,0,14.63,50.36,14.63,0,14.63
20260410,FOURCASTNETV2-SMALL,20260402_12_AI,54.9725,10.03,0,10.03,54.97,10.03,0,10.03
20260411,FOURCASTNETV2-SMALL,20260402_12_AI,53.8175,11.18,0,11.18,53.82,11.18,0,11.18
20260412,FOURCASTNETV2-SMALL,20260402_12_AI,49.745,15.26,0,15.26,49.74,15.26,0,15.26
20260413,FOURCASTNETV2-SMALL,20260402_12_AI,48.09,16.91,0,16.91,48.09,16.91,0,16.91
20260414,FOURCASTNETV2-SMALL,20260402_12_AI,49.245,15.76,0,15.76,49.24,15.76,0,15.76
20260415,FOURCASTNETV2-SMALL,20260402_12_AI,46.165,18.84,0,18.84,46.16,18.84,0,18.84
20260416,FOURCASTNETV2-SMALL,20260402_12_AI,48.485,16.52,0,16.52,48.48,16.52,0,16.52
20260417,FOURCASTNETV2-SMALL,20260402_12_AI,54.53333333333333,10.47,0,10.47,54.53,10.47,0,10.47
