date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260327,FOURCASTNETV2-SMALL,20260326_12_AI,50.010000000000005,14.99,0,14.99,50.01,14.99,0,14.99
20260328,FOURCASTNETV2-SMALL,20260326_12_AI,38.6725,26.33,0,26.33,38.67,26.33,0,26.33
20260329,FOURCASTNETV2-SMALL,20260326_12_AI,42.725,22.28,0,22.28,42.72,22.28,0,22.28
20260330,FOURCASTNETV2-SMALL,20260326_12_AI,53.445,11.56,0,11.56,53.44,11.56,0,11.56
20260331,FOURCASTNETV2-SMALL,20260326_12_AI,60.425,4.58,0,4.58,60.42,4.58,0,4.58
20260401,FOURCASTNETV2-SMALL,20260326_12_AI,56.59,8.41,0,8.41,56.59,8.41,0,8.41
20260402,FOURCASTNETV2-SMALL,20260326_12_AI,53.585,11.42,0,11.42,53.58,11.42,0,11.42
20260403,FOURCASTNETV2-SMALL,20260326_12_AI,51.425,13.58,0,13.58,51.42,13.58,0,13.58
20260404,FOURCASTNETV2-SMALL,20260326_12_AI,48.8275,16.17,0,16.17,48.83,16.17,0,16.17
20260405,FOURCASTNETV2-SMALL,20260326_12_AI,46.9725,18.03,0,18.03,46.97,18.03,0,18.03
20260406,FOURCASTNETV2-SMALL,20260326_12_AI,45.6775,19.32,0,19.32,45.68,19.32,0,19.32
20260407,FOURCASTNETV2-SMALL,20260326_12_AI,48.1525,16.85,0,16.85,48.15,16.85,0,16.85
20260408,FOURCASTNETV2-SMALL,20260326_12_AI,50.4375,14.56,0,14.56,50.44,14.56,0,14.56
20260409,FOURCASTNETV2-SMALL,20260326_12_AI,52.815,12.19,0,12.19,52.82,12.19,0,12.19
20260410,FOURCASTNETV2-SMALL,20260326_12_AI,53.77333333333333,11.23,0,11.23,53.77,11.23,0,11.23
