date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260426,FOURCASTNETV2-SMALL,20260425_12_AI,53.595,11.4,0,11.4,53.6,11.4,0,11.4
20260427,FOURCASTNETV2-SMALL,20260425_12_AI,56.2125,8.79,0,8.79,56.21,8.79,0,8.79
20260428,FOURCASTNETV2-SMALL,20260425_12_AI,56.865,8.13,0,8.13,56.86,8.13,0,8.13
20260429,FOURCASTNETV2-SMALL,20260425_12_AI,54.1575,10.84,0,10.84,54.16,10.84,0,10.84
20260430,FOURCASTNETV2-SMALL,20260425_12_AI,51.5125,13.49,0,13.49,51.51,13.49,0,13.49
20260501,FOURCASTNETV2-SMALL,20260425_12_AI,49.4575,15.54,0,15.54,49.46,15.54,0,15.54
20260502,FOURCASTNETV2-SMALL,20260425_12_AI,47.7025,17.3,0,17.3,47.7,17.3,0,17.3
20260503,FOURCASTNETV2-SMALL,20260425_12_AI,50.5875,14.41,0,14.41,50.59,14.41,0,14.41
20260504,FOURCASTNETV2-SMALL,20260425_12_AI,54.5025,10.5,0,10.5,54.5,10.5,0,10.5
20260505,FOURCASTNETV2-SMALL,20260425_12_AI,56.17,8.83,0,8.83,56.17,8.83,0,8.83
20260506,FOURCASTNETV2-SMALL,20260425_12_AI,57.2275,7.77,0,7.77,57.23,7.77,0,7.77
20260507,FOURCASTNETV2-SMALL,20260425_12_AI,55.545,9.45,0,9.45,55.54,9.45,0,9.45
20260508,FOURCASTNETV2-SMALL,20260425_12_AI,55.3825,9.62,0,9.62,55.38,9.62,0,9.62
20260509,FOURCASTNETV2-SMALL,20260425_12_AI,57.0,8.0,0,8.0,57.0,8.0,0,8.0
20260510,FOURCASTNETV2-SMALL,20260425_12_AI,56.93,8.07,0,8.07,56.93,8.07,0,8.07
