date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260506,FOURCASTNETV2-SMALL,20260505_12_AI,57.465,7.53,0.0,7.53,57.46,7.53,0.0,7.53
20260507,FOURCASTNETV2-SMALL,20260505_12_AI,53.33,11.67,0.0,11.67,53.33,11.67,0.0,11.67
20260508,FOURCASTNETV2-SMALL,20260505_12_AI,53.5775,11.42,0.0,11.42,53.58,11.42,0.0,11.42
20260509,FOURCASTNETV2-SMALL,20260505_12_AI,57.6525,7.35,0.0,7.35,57.65,7.35,0.0,7.35
20260510,FOURCASTNETV2-SMALL,20260505_12_AI,60.735,4.27,0.0,4.27,60.74,4.27,0.0,4.27
20260511,FOURCASTNETV2-SMALL,20260505_12_AI,58.955,6.05,0.0,6.05,58.96,6.05,0.0,6.05
20260512,FOURCASTNETV2-SMALL,20260505_12_AI,59.4625,5.54,0.0,5.54,59.46,5.54,0.0,5.54
20260513,FOURCASTNETV2-SMALL,20260505_12_AI,61.3075,3.69,0.0,3.69,61.31,3.69,0.0,3.69
20260514,FOURCASTNETV2-SMALL,20260505_12_AI,63.405,1.59,0.0,1.59,63.4,1.59,0.0,1.59
20260515,FOURCASTNETV2-SMALL,20260505_12_AI,66.94,0.0,1.94,1.94,66.94,0.0,1.94,1.94
20260516,FOURCASTNETV2-SMALL,20260505_12_AI,68.02,0.0,3.02,3.02,68.02,0.0,3.02,3.02
20260517,FOURCASTNETV2-SMALL,20260505_12_AI,68.61749999999999,0.0,3.62,3.62,68.62,0.0,3.62,3.62
20260518,FOURCASTNETV2-SMALL,20260505_12_AI,69.1075,0.0,4.11,4.11,69.11,0.0,4.11,4.11
20260519,FOURCASTNETV2-SMALL,20260505_12_AI,65.445,0.0,0.44,0.44,65.44,0.0,0.44,0.44
20260520,FOURCASTNETV2-SMALL,20260505_12_AI,59.97333333333333,5.03,0.0,5.03,59.97,5.03,0.0,5.03
