date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260621,FOURCASTNETV2-SMALL,20260620_12_AI,69.845,0.22,5.0649999999999995,5.285,69.845,0.22,5.0649999999999995,5.285
20260622,FOURCASTNETV2-SMALL,20260620_12_AI,69.035,0.07,4.1049999999999995,4.175,69.035,0.07,4.1049999999999995,4.175
20260623,FOURCASTNETV2-SMALL,20260620_12_AI,68.62,0.3875,4.0075,4.3950000000000005,68.62,0.3875,4.0075,4.3950000000000005
20260624,FOURCASTNETV2-SMALL,20260620_12_AI,70.0225,0.1625,5.1850000000000005,5.3475,70.0225,0.1625,5.1850000000000005,5.3475
20260625,FOURCASTNETV2-SMALL,20260620_12_AI,70.9875,0.0,5.987500000000001,5.987500000000001,70.9875,0.0,5.987500000000001,5.987500000000001
20260626,FOURCASTNETV2-SMALL,20260620_12_AI,71.605,0.0,6.605,6.605,71.605,0.0,6.605,6.605
20260627,FOURCASTNETV2-SMALL,20260620_12_AI,72.3575,0.0,7.3575,7.3575,72.3575,0.0,7.3575,7.3575
20260628,FOURCASTNETV2-SMALL,20260620_12_AI,74.225,0.0,9.225,9.225,74.225,0.0,9.225,9.225
20260629,FOURCASTNETV2-SMALL,20260620_12_AI,76.63,0.0,11.629999999999999,11.629999999999999,76.63,0.0,11.629999999999999,11.629999999999999
20260630,FOURCASTNETV2-SMALL,20260620_12_AI,78.0525,0.0,13.0525,13.0525,78.0525,0.0,13.0525,13.0525
20260701,FOURCASTNETV2-SMALL,20260620_12_AI,78.3725,0.0,13.372499999999999,13.372499999999999,78.3725,0.0,13.372499999999999,13.372499999999999
20260702,FOURCASTNETV2-SMALL,20260620_12_AI,77.015,0.0,12.015,12.015,77.015,0.0,12.015,12.015
20260703,FOURCASTNETV2-SMALL,20260620_12_AI,75.4,0.0,10.399999999999999,10.399999999999999,75.4,0.0,10.399999999999999,10.399999999999999
20260704,FOURCASTNETV2-SMALL,20260620_12_AI,73.82,0.0,8.82,8.82,73.82,0.0,8.82,8.82
20260705,FOURCASTNETV2-SMALL,20260620_12_AI,69.61,0.0,4.61,4.61,69.61,0.0,4.61,4.61
