date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260517,FOURCASTNETV2-SMALL,20260516_12_AI,68.69,0.0,3.69,3.69,68.69,0.0,3.69,3.69
20260518,FOURCASTNETV2-SMALL,20260516_12_AI,70.7125,0.0,5.71,5.71,70.71,0.0,5.71,5.71
20260519,FOURCASTNETV2-SMALL,20260516_12_AI,71.49,0.0,6.49,6.49,71.49,0.0,6.49,6.49
20260520,FOURCASTNETV2-SMALL,20260516_12_AI,69.065,0.0,4.06,4.06,69.06,0.0,4.06,4.06
20260521,FOURCASTNETV2-SMALL,20260516_12_AI,61.9925,3.01,0.0,3.01,61.99,3.01,0.0,3.01
20260522,FOURCASTNETV2-SMALL,20260516_12_AI,57.985,7.02,0.0,7.02,57.98,7.02,0.0,7.02
20260523,FOURCASTNETV2-SMALL,20260516_12_AI,56.2675,8.73,0.0,8.73,56.27,8.73,0.0,8.73
20260524,FOURCASTNETV2-SMALL,20260516_12_AI,57.06,7.94,0.0,7.94,57.06,7.94,0.0,7.94
20260525,FOURCASTNETV2-SMALL,20260516_12_AI,59.8,5.2,0.0,5.2,59.8,5.2,0.0,5.2
20260526,FOURCASTNETV2-SMALL,20260516_12_AI,61.775,3.23,0.0,3.23,61.78,3.23,0.0,3.23
20260527,FOURCASTNETV2-SMALL,20260516_12_AI,63.33,1.67,0.0,1.67,63.33,1.67,0.0,1.67
20260528,FOURCASTNETV2-SMALL,20260516_12_AI,65.3525,0.0,0.35,0.35,65.35,0.0,0.35,0.35
20260529,FOURCASTNETV2-SMALL,20260516_12_AI,68.0475,0.0,3.05,3.05,68.05,0.0,3.05,3.05
20260530,FOURCASTNETV2-SMALL,20260516_12_AI,70.6925,0.0,5.69,5.69,70.69,0.0,5.69,5.69
20260531,FOURCASTNETV2-SMALL,20260516_12_AI,69.52,0.0,4.52,4.52,69.52,0.0,4.52,4.52
