date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260413,FOURCASTNETV2-SMALL,20260412_12_AI,62.5475,2.45,0.0,2.45,62.55,2.45,0.0,2.45
20260414,FOURCASTNETV2-SMALL,20260412_12_AI,64.5025,0.5,0.0,0.5,64.5,0.5,0.0,0.5
20260415,FOURCASTNETV2-SMALL,20260412_12_AI,65.48,0.0,0.48,0.48,65.48,0.0,0.48,0.48
20260416,FOURCASTNETV2-SMALL,20260412_12_AI,65.6825,0.0,0.68,0.68,65.68,0.0,0.68,0.68
20260417,FOURCASTNETV2-SMALL,20260412_12_AI,63.8325,1.17,0.0,1.17,63.83,1.17,0.0,1.17
20260418,FOURCASTNETV2-SMALL,20260412_12_AI,58.0775,6.92,0.0,6.92,58.08,6.92,0.0,6.92
20260419,FOURCASTNETV2-SMALL,20260412_12_AI,49.825,15.17,0.0,15.17,49.82,15.17,0.0,15.17
20260420,FOURCASTNETV2-SMALL,20260412_12_AI,50.0675,14.93,0.0,14.93,50.07,14.93,0.0,14.93
20260421,FOURCASTNETV2-SMALL,20260412_12_AI,56.1325,8.87,0.0,8.87,56.13,8.87,0.0,8.87
20260422,FOURCASTNETV2-SMALL,20260412_12_AI,61.5775,3.42,0.0,3.42,61.58,3.42,0.0,3.42
20260423,FOURCASTNETV2-SMALL,20260412_12_AI,62.105,2.9,0.0,2.9,62.1,2.9,0.0,2.9
20260424,FOURCASTNETV2-SMALL,20260412_12_AI,58.14,6.86,0.0,6.86,58.14,6.86,0.0,6.86
20260425,FOURCASTNETV2-SMALL,20260412_12_AI,55.545,9.45,0.0,9.45,55.54,9.45,0.0,9.45
20260426,FOURCASTNETV2-SMALL,20260412_12_AI,55.285,9.72,0.0,9.72,55.28,9.72,0.0,9.72
20260427,FOURCASTNETV2-SMALL,20260412_12_AI,52.57333333333333,12.43,0.0,12.43,52.57,12.43,0.0,12.43
