date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260406,FOURCASTNETV2-SMALL,20260405_12_AI,47.39,17.61,0,17.61,47.39,17.61,0,17.61
20260407,FOURCASTNETV2-SMALL,20260405_12_AI,44.095,20.9,0,20.9,44.1,20.9,0,20.9
20260408,FOURCASTNETV2-SMALL,20260405_12_AI,42.9525,22.05,0,22.05,42.95,22.05,0,22.05
20260409,FOURCASTNETV2-SMALL,20260405_12_AI,50.5525,14.45,0,14.45,50.55,14.45,0,14.45
20260410,FOURCASTNETV2-SMALL,20260405_12_AI,53.8975,11.1,0,11.1,53.9,11.1,0,11.1
20260411,FOURCASTNETV2-SMALL,20260405_12_AI,57.1025,7.9,0,7.9,57.1,7.9,0,7.9
20260412,FOURCASTNETV2-SMALL,20260405_12_AI,61.835,3.16,0,3.16,61.84,3.16,0,3.16
20260413,FOURCASTNETV2-SMALL,20260405_12_AI,63.865,1.13,0,1.13,63.86,1.13,0,1.13
20260414,FOURCASTNETV2-SMALL,20260405_12_AI,61.9175,3.08,0,3.08,61.92,3.08,0,3.08
20260415,FOURCASTNETV2-SMALL,20260405_12_AI,60.99,4.01,0,4.01,60.99,4.01,0,4.01
20260416,FOURCASTNETV2-SMALL,20260405_12_AI,53.975,11.02,0,11.02,53.98,11.02,0,11.02
20260417,FOURCASTNETV2-SMALL,20260405_12_AI,50.67,14.33,0,14.33,50.67,14.33,0,14.33
20260418,FOURCASTNETV2-SMALL,20260405_12_AI,53.58,11.42,0,11.42,53.58,11.42,0,11.42
20260419,FOURCASTNETV2-SMALL,20260405_12_AI,56.7,8.3,0,8.3,56.7,8.3,0,8.3
20260420,FOURCASTNETV2-SMALL,20260405_12_AI,54.20666666666667,10.79,0,10.79,54.21,10.79,0,10.79
