date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260428,FOURCASTNETV2-SMALL,20260427_12_AI,57.78,7.22,0,7.22,57.78,7.22,0,7.22
20260429,FOURCASTNETV2-SMALL,20260427_12_AI,54.885,10.12,0,10.12,54.88,10.12,0,10.12
20260430,FOURCASTNETV2-SMALL,20260427_12_AI,51.86,13.14,0,13.14,51.86,13.14,0,13.14
20260501,FOURCASTNETV2-SMALL,20260427_12_AI,49.52,15.48,0,15.48,49.52,15.48,0,15.48
20260502,FOURCASTNETV2-SMALL,20260427_12_AI,48.9225,16.08,0,16.08,48.92,16.08,0,16.08
20260503,FOURCASTNETV2-SMALL,20260427_12_AI,52.0725,12.93,0,12.93,52.07,12.93,0,12.93
20260504,FOURCASTNETV2-SMALL,20260427_12_AI,54.5975,10.4,0,10.4,54.6,10.4,0,10.4
20260505,FOURCASTNETV2-SMALL,20260427_12_AI,54.4975,10.5,0,10.5,54.5,10.5,0,10.5
20260506,FOURCASTNETV2-SMALL,20260427_12_AI,55.75,9.25,0,9.25,55.75,9.25,0,9.25
20260507,FOURCASTNETV2-SMALL,20260427_12_AI,55.760000000000005,9.24,0,9.24,55.76,9.24,0,9.24
20260508,FOURCASTNETV2-SMALL,20260427_12_AI,57.7475,7.25,0,7.25,57.75,7.25,0,7.25
20260509,FOURCASTNETV2-SMALL,20260427_12_AI,59.9475,5.05,0,5.05,59.95,5.05,0,5.05
20260510,FOURCASTNETV2-SMALL,20260427_12_AI,59.6325,5.37,0,5.37,59.63,5.37,0,5.37
20260511,FOURCASTNETV2-SMALL,20260427_12_AI,57.475,7.52,0,7.52,57.48,7.52,0,7.52
20260512,FOURCASTNETV2-SMALL,20260427_12_AI,55.84666666666666,9.15,0,9.15,55.85,9.15,0,9.15
