date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260308,FOURCASTNETV2-SMALL,20260307_12_AI,52.0225,12.98,0,12.98,52.02,12.98,0,12.98
20260309,FOURCASTNETV2-SMALL,20260307_12_AI,54.1625,10.84,0,10.84,54.16,10.84,0,10.84
20260310,FOURCASTNETV2-SMALL,20260307_12_AI,55.935,9.06,0,9.06,55.94,9.06,0,9.06
20260311,FOURCASTNETV2-SMALL,20260307_12_AI,55.1625,9.84,0,9.84,55.16,9.84,0,9.84
20260312,FOURCASTNETV2-SMALL,20260307_12_AI,45.2625,19.74,0,19.74,45.26,19.74,0,19.74
20260313,FOURCASTNETV2-SMALL,20260307_12_AI,41.5125,23.49,0,23.49,41.51,23.49,0,23.49
20260314,FOURCASTNETV2-SMALL,20260307_12_AI,44.9575,20.04,0,20.04,44.96,20.04,0,20.04
20260315,FOURCASTNETV2-SMALL,20260307_12_AI,40.015,24.98,0,24.98,40.02,24.98,0,24.98
20260316,FOURCASTNETV2-SMALL,20260307_12_AI,37.885000000000005,27.11,0,27.11,37.89,27.11,0,27.11
20260317,FOURCASTNETV2-SMALL,20260307_12_AI,36.555,28.44,0,28.44,36.56,28.44,0,28.44
20260318,FOURCASTNETV2-SMALL,20260307_12_AI,39.5775,25.42,0,25.42,39.58,25.42,0,25.42
20260319,FOURCASTNETV2-SMALL,20260307_12_AI,44.822500000000005,20.18,0,20.18,44.82,20.18,0,20.18
20260320,FOURCASTNETV2-SMALL,20260307_12_AI,43.545,21.46,0,21.46,43.54,21.46,0,21.46
20260321,FOURCASTNETV2-SMALL,20260307_12_AI,42.9675,22.03,0,22.03,42.97,22.03,0,22.03
20260322,FOURCASTNETV2-SMALL,20260307_12_AI,36.833333333333336,28.17,0,28.17,36.83,28.17,0,28.17
