date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260516,FOURCASTNETV2-SMALL,20260515_12_AI,63.66,1.34,0.0,1.34,63.66,1.34,0.0,1.34
20260517,FOURCASTNETV2-SMALL,20260515_12_AI,67.8825,0.0,2.88,2.88,67.88,0.0,2.88,2.88
20260518,FOURCASTNETV2-SMALL,20260515_12_AI,69.95,0.0,4.95,4.95,69.95,0.0,4.95,4.95
20260519,FOURCASTNETV2-SMALL,20260515_12_AI,70.9725,0.0,5.97,5.97,70.97,0.0,5.97,5.97
20260520,FOURCASTNETV2-SMALL,20260515_12_AI,68.6075,0.0,3.61,3.61,68.61,0.0,3.61,3.61
20260521,FOURCASTNETV2-SMALL,20260515_12_AI,63.13,1.87,0.0,1.87,63.13,1.87,0.0,1.87
20260522,FOURCASTNETV2-SMALL,20260515_12_AI,59.8825,5.12,0.0,5.12,59.88,5.12,0.0,5.12
20260523,FOURCASTNETV2-SMALL,20260515_12_AI,60.4125,4.59,0.0,4.59,60.41,4.59,0.0,4.59
20260524,FOURCASTNETV2-SMALL,20260515_12_AI,61.9025,3.1,0.0,3.1,61.9,3.1,0.0,3.1
20260525,FOURCASTNETV2-SMALL,20260515_12_AI,63.045,1.95,0.0,1.95,63.04,1.95,0.0,1.95
20260526,FOURCASTNETV2-SMALL,20260515_12_AI,64.62,0.38,0.0,0.38,64.62,0.38,0.0,0.38
20260527,FOURCASTNETV2-SMALL,20260515_12_AI,67.2025,0.0,2.2,2.2,67.2,0.0,2.2,2.2
20260528,FOURCASTNETV2-SMALL,20260515_12_AI,69.6425,0.0,4.64,4.64,69.64,0.0,4.64,4.64
20260529,FOURCASTNETV2-SMALL,20260515_12_AI,71.515,0.0,6.52,6.52,71.52,0.0,6.52,6.52
20260530,FOURCASTNETV2-SMALL,20260515_12_AI,70.7,0.0,5.7,5.7,70.7,0.0,5.7,5.7
