date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260323,FOURCASTNETV2-SMALL,20260322_12_AI,47.0975,17.9,0,17.9,47.1,17.9,0,17.9
20260324,FOURCASTNETV2-SMALL,20260322_12_AI,41.515,23.48,0,23.48,41.52,23.48,0,23.48
20260325,FOURCASTNETV2-SMALL,20260322_12_AI,46.2075,18.79,0,18.79,46.21,18.79,0,18.79
20260326,FOURCASTNETV2-SMALL,20260322_12_AI,54.2075,10.79,0,10.79,54.21,10.79,0,10.79
20260327,FOURCASTNETV2-SMALL,20260322_12_AI,50.6425,14.36,0,14.36,50.64,14.36,0,14.36
20260328,FOURCASTNETV2-SMALL,20260322_12_AI,37.7875,27.21,0,27.21,37.79,27.21,0,27.21
20260329,FOURCASTNETV2-SMALL,20260322_12_AI,41.9225,23.08,0,23.08,41.92,23.08,0,23.08
20260330,FOURCASTNETV2-SMALL,20260322_12_AI,44.8125,20.19,0,20.19,44.81,20.19,0,20.19
20260331,FOURCASTNETV2-SMALL,20260322_12_AI,49.1975,15.8,0,15.8,49.2,15.8,0,15.8
20260401,FOURCASTNETV2-SMALL,20260322_12_AI,53.0625,11.94,0,11.94,53.06,11.94,0,11.94
20260402,FOURCASTNETV2-SMALL,20260322_12_AI,52.5525,12.45,0,12.45,52.55,12.45,0,12.45
20260403,FOURCASTNETV2-SMALL,20260322_12_AI,43.2625,21.74,0,21.74,43.26,21.74,0,21.74
20260404,FOURCASTNETV2-SMALL,20260322_12_AI,45.625,19.38,0,19.38,45.62,19.38,0,19.38
20260405,FOURCASTNETV2-SMALL,20260322_12_AI,50.9675,14.03,0,14.03,50.97,14.03,0,14.03
20260406,FOURCASTNETV2-SMALL,20260322_12_AI,50.67333333333334,14.33,0,14.33,50.67,14.33,0,14.33
