date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260316,FOURCASTNETV2-SMALL,20260315_12_AI,45.2625,19.74,0,19.74,45.26,19.74,0,19.74
20260317,FOURCASTNETV2-SMALL,20260315_12_AI,33.0375,31.96,0,31.96,33.04,31.96,0,31.96
20260318,FOURCASTNETV2-SMALL,20260315_12_AI,32.004999999999995,33.0,0,33.0,32.0,33.0,0,33.0
20260319,FOURCASTNETV2-SMALL,20260315_12_AI,40.9175,24.08,0,24.08,40.92,24.08,0,24.08
20260320,FOURCASTNETV2-SMALL,20260315_12_AI,45.975,19.02,0,19.02,45.98,19.02,0,19.02
20260321,FOURCASTNETV2-SMALL,20260315_12_AI,50.5925,14.41,0,14.41,50.59,14.41,0,14.41
20260322,FOURCASTNETV2-SMALL,20260315_12_AI,44.0175,20.98,0,20.98,44.02,20.98,0,20.98
20260323,FOURCASTNETV2-SMALL,20260315_12_AI,40.735,24.26,0,24.26,40.74,24.26,0,24.26
20260324,FOURCASTNETV2-SMALL,20260315_12_AI,39.9675,25.03,0,25.03,39.97,25.03,0,25.03
20260325,FOURCASTNETV2-SMALL,20260315_12_AI,38.5525,26.45,0,26.45,38.55,26.45,0,26.45
20260326,FOURCASTNETV2-SMALL,20260315_12_AI,40.75,24.25,0,24.25,40.75,24.25,0,24.25
20260327,FOURCASTNETV2-SMALL,20260315_12_AI,46.985,18.02,0,18.02,46.98,18.02,0,18.02
20260328,FOURCASTNETV2-SMALL,20260315_12_AI,49.6025,15.4,0,15.4,49.6,15.4,0,15.4
20260329,FOURCASTNETV2-SMALL,20260315_12_AI,55.97,9.03,0,9.03,55.97,9.03,0,9.03
20260330,FOURCASTNETV2-SMALL,20260315_12_AI,56.123333333333335,8.88,0,8.88,56.12,8.88,0,8.88
