date,model,run_id,mean_temp,hdd,cdd,tdd,mean_temp_gw,hdd_gw,cdd_gw,tdd_gw
20260425,FOURCASTNETV2-SMALL,20260424_12_AI,56.59,8.41,0,8.41,56.59,8.41,0,8.41
20260426,FOURCASTNETV2-SMALL,20260424_12_AI,53.675,11.33,0,11.33,53.68,11.33,0,11.33
20260427,FOURCASTNETV2-SMALL,20260424_12_AI,55.93,9.07,0,9.07,55.93,9.07,0,9.07
20260428,FOURCASTNETV2-SMALL,20260424_12_AI,56.3675,8.63,0,8.63,56.37,8.63,0,8.63
20260429,FOURCASTNETV2-SMALL,20260424_12_AI,54.29,10.71,0,10.71,54.29,10.71,0,10.71
20260430,FOURCASTNETV2-SMALL,20260424_12_AI,52.5025,12.5,0,12.5,52.5,12.5,0,12.5
20260501,FOURCASTNETV2-SMALL,20260424_12_AI,52.2,12.8,0,12.8,52.2,12.8,0,12.8
20260502,FOURCASTNETV2-SMALL,20260424_12_AI,51.3625,13.64,0,13.64,51.36,13.64,0,13.64
20260503,FOURCASTNETV2-SMALL,20260424_12_AI,50.49,14.51,0,14.51,50.49,14.51,0,14.51
20260504,FOURCASTNETV2-SMALL,20260424_12_AI,50.1675,14.83,0,14.83,50.17,14.83,0,14.83
20260505,FOURCASTNETV2-SMALL,20260424_12_AI,50.275,14.73,0,14.73,50.28,14.73,0,14.73
20260506,FOURCASTNETV2-SMALL,20260424_12_AI,51.235,13.76,0,13.76,51.24,13.76,0,13.76
20260507,FOURCASTNETV2-SMALL,20260424_12_AI,53.015,11.98,0,11.98,53.02,11.98,0,11.98
20260508,FOURCASTNETV2-SMALL,20260424_12_AI,52.0275,12.97,0,12.97,52.03,12.97,0,12.97
20260509,FOURCASTNETV2-SMALL,20260424_12_AI,49.803333333333335,15.2,0,15.2,49.8,15.2,0,15.2
